COREF,matches,pdncID
4,[],-1
29,[],-1
0,[],-1
30,[],-1
129,[],-1
31,"[9, 9]",9
130,[],-1
131,[],-1
132,[],-1
2,[],-1
133,[],-1
134,[],-1
135,[],-1
32,"[12, 12, 12]",12
136,[],-1
137,[],-1
138,[],-1
3,[],-1
139,[],-1
140,[],-1
1017,[],-1
1018,[],-1
33,[14],14
141,[],-1
142,[],-1
143,[],-1
144,[],-1
145,[],-1
146,[],-1
147,[],-1
148,[],-1
5,[],-1
149,[],-1
150,[],-1
151,[],-1
152,[],-1
153,[],-1
154,[],-1
34,[17],17
155,[],-1
156,[],-1
157,[],-1
159,[],-1
160,[],-1
163,[],-1
164,[],-1
165,[],-1
166,[],-1
1019,[],-1
35,[16],16
1020,[],-1
36,"[7, 7]",7
1021,[],-1
1022,[],-1
1023,[],-1
1024,[],-1
1025,[],-1
1026,[],-1
1027,[],-1
1028,[],-1
1029,[],-1
1030,[],-1
1032,[],-1
1033,[],-1
1034,[],-1
1036,[],-1
37,"[10, 10, 10, 10]",10
1038,[],-1
1039,[],-1
168,[],-1
6,[],-1
169,[],-1
170,[],-1
171,[],-1
172,[],-1
173,[],-1
174,[],-1
175,[],-1
176,[],-1
177,[],-1
178,[],-1
179,[],-1
180,[],-1
181,[],-1
1041,[],-1
1042,[],-1
1043,[],-1
1044,[],-1
1045,[],-1
1046,[],-1
1047,[],-1
38,"[15, 15]",15
1048,[],-1
1049,[],-1
1050,[],-1
1051,[],-1
1052,[],-1
1053,[],-1
1054,[],-1
1055,[],-1
1056,[],-1
184,[],-1
1058,[],-1
8,[],-1
183,[],-1
185,[],-1
186,[],-1
39,[],-1
1059,[],-1
40,"[7, 16, 16]",-1
187,[],-1
1060,[],-1
1061,[],-1
1062,[],-1
1063,[],-1
1064,[],-1
189,[],-1
41,"[14, 14, 12]",-1
190,[],-1
191,[],-1
192,[],-1
193,[],-1
194,[],-1
195,[],-1
1066,[],-1
196,[],-1
42,[],-1
1067,[],-1
43,[],-1
1069,[],-1
1070,[],-1
44,"[21, 10]",-1
197,[],-1
198,[],-1
1071,[],-1
1072,[],-1
1073,[],-1
201,[],-1
202,[],-1
203,[],-1
9,[],-1
1075,[],-1
1076,[],-1
10,[],-1
45,[],-1
1077,[],-1
11,[],-1
1078,[],-1
1079,[],-1
1080,[],-1
1081,[],-1
1082,[],-1
1084,[],-1
1085,[],-1
1087,[],-1
1088,[],-1
1089,[],-1
46,"[6, 6]",6
1091,[],-1
205,[],-1
47,"[16, 16, 15]",-1
48,"[15, 15]",15
207,[],-1
1092,[],-1
1093,[],-1
49,[],-1
1094,[],-1
1095,[],-1
1096,[],-1
1097,[],-1
50,[21],21
208,[],-1
1098,[],-1
1099,[],-1
1100,[],-1
1101,[],-1
1102,[],-1
51,[],-1
1103,[],-1
211,[],-1
212,[],-1
213,[],-1
214,[],-1
218,[],-1
219,[],-1
52,"[17, 17, 17]",17
220,[],-1
221,[],-1
223,[],-1
224,[],-1
1104,[7],7
225,[],-1
1106,[],-1
1107,[21],21
1108,[],-1
1109,[3],3
1110,[],-1
1111,[],-1
1112,[],-1
53,[],-1
1113,[],-1
1114,[],-1
1115,[],-1
54,[],-1
1116,[],-1
1117,[],-1
1118,[],-1
226,[],-1
227,[],-1
228,[],-1
230,[],-1
1119,[],-1
1120,[],-1
231,[],-1
1121,[],-1
1122,[],-1
55,[],-1
232,[],-1
233,[],-1
234,[],-1
236,[],-1
1124,[],-1
1125,[],-1
12,[],-1
1126,[],-1
1127,[],-1
1128,[],-1
1129,[],-1
13,[],-1
239,[],-1
240,[],-1
242,[],-1
243,[],-1
245,[],-1
1130,[],-1
56,[14],14
246,[],-1
247,[],-1
1131,[],-1
1132,[],-1
1133,[],-1
1134,[],-1
1136,[],-1
1137,[17],17
1138,[],-1
1139,[],-1
248,[],-1
250,[],-1
251,[],-1
252,[],-1
14,[],-1
253,[],-1
254,[],-1
257,[],-1
258,[],-1
260,[],-1
261,[],-1
57,[],-1
1141,[],-1
58,[],-1
1142,[],-1
1143,[],-1
262,[],-1
264,[],-1
265,[],-1
266,[],-1
1144,[],-1
59,[22],22
267,[],-1
1145,[],-1
1146,[],-1
1148,[],-1
1149,[],-1
1150,[],-1
268,[],-1
269,[],-1
270,[],-1
60,[],-1
271,[],-1
1151,[],-1
1152,[],-1
1153,[],-1
273,[],-1
274,[],-1
275,[],-1
276,[],-1
277,[],-1
280,[],-1
281,[],-1
282,[],-1
284,[],-1
285,[],-1
61,[16],16
62,[15],15
1154,[],-1
1155,[],-1
1156,[],-1
1157,[],-1
1159,[],-1
1160,[],-1
