source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID
pdnc,qID,Q5-1,her,4264,4267,32,11,1
pdnc,qID,Q5-1,Dinah my dear,4296,4309,32,11,1
pdnc,qID,Q5-1,you,4318,4321,32,11,1
pdnc,qID,Q5-1,you,4392,4395,32,11,1
pdnc,qID,Q5-1,you,4445,4448,32,11,1
pdnc,qID,Q6-0,Dinah,4906,4911,32,11,1
pdnc,qID,Q6-0,you,4936,4939,32,11,1
pdnc,qID,Q12-3,you,9971,9974,0,25,1
pdnc,qID,Q18-1,Alice,12517,12522,0,35,2
pdnc,qID,Q18-1,Alice,12584,12589,0,35,2
pdnc,qID,Q19-0,You,13025,13028,0,39,2
pdnc,qID,Q19-0,yourself,13052,13060,0,39,2
pdnc,qID,Q19-1,you,13094,13097,0,39,2
pdnc,qID,Q19-2,you,13182,13185,0,39,2
pdnc,qID,Q20-0,the Duchess,13676,13687,11,40,2
pdnc,qID,Q20-0,the Duchess,13689,13700,11,40,2
pdnc,qID,Q20-0,she,13712,13715,11,40,2
pdnc,qID,Q20-0,her,13739,13742,11,40,2
pdnc,qID,Q21-0,you,13893,13896,21,40,2
pdnc,qID,Q21-0,sir,13905,13908,21,40,2
pdnc,qID,Q23-0,Ada,14685,14688,28,42,2
pdnc,qID,Q23-1,her,14706,14709,28,42,2
pdnc,qID,Q23-1,Mabel,14807,14812,35,42,2
pdnc,qID,Q23-1,she,14850,14853,35,42,2
pdnc,qID,Q23-1,she,14859,14862,35,42,2
pdnc,qID,Q23-1,she,14899,14902,35,42,2
pdnc,qID,Q23-1,she,14906,14909,35,42,2
pdnc,qID,Q24-1,Mabel,15991,15996,35,45,2
pdnc,qID,Q24-1,Mabel,16187,16192,35,45,2
pdnc,qID,Q30-1,this mouse,18920,18930,18,51,2
pdnc,qID,Q31-0,Mouse,19078,19083,18,51,2
pdnc,qID,Q31-0,you,19088,19091,18,51,2
pdnc,qID,Q31-0,Mouse,19165,19170,18,51,2
pdnc,qID,Q32-1,William the Conqueror,19622,19643,50,52,2
pdnc,qID,Q34-0,your,19952,19956,18,52,2
pdnc,qID,Q34-1,you,20056,20059,18,52,2
pdnc,qID,Q35-1,you,20153,20156,0,53,2
pdnc,qID,Q35-1,you,20171,20174,0,53,2
pdnc,qID,Q36-1,you,20292,20295,18,54,2
pdnc,qID,Q36-1,our cat Dinah,20296,20309,32,54,2
pdnc,qID,Q36-1,you,20319,20322,18,54,2
pdnc,qID,Q36-1,you,20349,20352,18,54,2
pdnc,qID,Q36-1,her,20368,20371,32,54,2
pdnc,qID,Q36-1,She,20373,20376,32,54,2
pdnc,qID,Q36-2,she,20481,20484,32,54,2
pdnc,qID,Q36-2,her,20550,20553,32,54,2
pdnc,qID,Q36-2,she,20564,20567,32,54,2
pdnc,qID,Q36-2,she,20608,20611,32,54,2
pdnc,qID,Q36-3,her,20813,20816,32,54,2
pdnc,qID,Q36-3,you,20829,20832,18,54,2
pdnc,qID,Q38-1,you,21153,21156,18,56,2
pdnc,qID,Q38-1,you,21162,21165,18,56,2
pdnc,qID,Q39-0,you,21308,21311,18,56,2
pdnc,qID,Q39-0,A little bright-eyed terrier,21313,21341,27,56,2
pdnc,qID,Q39-0,you,21343,21346,18,56,2
pdnc,qID,Q39-0,it,21394,21396,27,56,2
pdnc,qID,Q39-0,it,21438,21440,27,56,2
pdnc,qID,Q39-0,its,21463,21466,27,56,2
pdnc,qID,Q39-0,a farmer,21549,21557,26,56,2
pdnc,qID,Q39-0,you,21559,21562,18,56,2
pdnc,qID,Q39-0,he,21573,21575,26,56,2
pdnc,qID,Q39-0,it,21597,21599,27,56,2
pdnc,qID,Q39-0,He,21626,21628,26,56,2
pdnc,qID,Q39-0,it,21634,21636,27,56,2
pdnc,qID,Q39-1,it,21730,21732,18,56,2
pdnc,qID,Q40-0,Mouse dear,21892,21902,18,57,2
pdnc,qID,Q40-0,you,21972,21975,18,57,2
pdnc,qID,Q41-0,you,22204,22207,0,57,2
pdnc,qID,Q41-0,you,22224,22227,0,57,2
pdnc,qID,Q42-0,you,23138,23141,0,61,3
pdnc,qID,Q44-1,William the Conqueror,23801,23822,50,63,3
pdnc,qID,Q44-1,the pope,23852,23860,48,63,3
pdnc,qID,Q44-1,Edwin,23985,23990,34,63,3
pdnc,qID,Q44-1,Morcar,23995,24001,37,63,3
pdnc,qID,Q46-0,your,24089,24093,47,65,3
pdnc,qID,Q46-1,you,24153,24156,47,65,3
pdnc,qID,Q48-0,you,24210,24213,47,67,3
pdnc,qID,Q48-1,Edwin ,24251,24257,34,67,3
pdnc,qID,Q48-1,Morcar,24261,24267,37,67,3
pdnc,qID,Q48-1,him,24319,24322,50,67,3
pdnc,qID,Q48-1,Stigand,24333,24340,40,67,3
pdnc,qID,Q48-1,the patriotic archbishop of Canterbury,24342,24380,40,67,3
pdnc,qID,Q50-1,you,24497,24500,42,69,3
pdnc,qID,Q51-1,the archbishop,24661,24675,40,70,3
pdnc,qID,Q52-0,Edgar Atheling,24781,24795,33,71,3
pdnc,qID,Q52-0,William,24804,24811,50,71,3
pdnc,qID,Q52-0,William,24837,24844,50,71,3
pdnc,qID,Q52-0,his,24899,24902,50,71,3
pdnc,qID,Q52-0,you,24922,24925,0,71,3
pdnc,qID,Q52-0,my dear,24942,24949,0,71,3
pdnc,qID,Q61-0, all,26808,26812,0,79,3
pdnc,qID,Q62-0,she,26906,26909,0,81,3
pdnc,qID,Q63-0,she,27308,27311,0,83,3
pdnc,qID,Q63-0,you,27339,27342,9,83,3
pdnc,qID,Q65-0,you,27427,27430,0,84,3
pdnc,qID,Q65-0,your,27438,27442,0,84,3
pdnc,qID,Q69-0,You,28311,28314,18,90,3
pdnc,qID,Q69-0,your,28335,28339,18,90,3
pdnc,qID,Q69-0,you,28349,28352,18,90,3
pdnc,qID,Q69-1,you,28387,28390,18,90,3
pdnc,qID,Q71-1,you,28662,28665,18,92,3
pdnc,qID,Q72-0,You,29274,29277,0,94,3
pdnc,qID,Q72-1,you,29342,29345,0,94,3
pdnc,qID,Q73-0,your,29368,29372,18,95,3
pdnc,qID,Q73-1,you,29407,29410,18,95,3
pdnc,qID,Q76-1,You,29714,29717,0,98,3
pdnc,qID,Q77-1,you,29801,29804,18,99,3
pdnc,qID,Q77-1,you,29828,29831,18,99,3
pdnc,qID,Q78-0,your,29903,29907,18,101,3
pdnc,qID,Q79-0,it,30084,30086,18,102,3
pdnc,qID,Q80-0,my dear,30226,30233,49,102,3
pdnc,qID,Q80-0,you,30259,30262,49,102,3
pdnc,qID,Q80-0,your,30278,30282,49,102,3
pdnc,qID,Q81-0,your,30299,30303,30,102,3
pdnc,qID,Q81-0,Ma,30312,30314,30,102,3
pdnc,qID,Q81-1,You,30360,30363,30,102,3
pdnc,qID,Q82-0,our Dinah,30424,30433,32,103,3
pdnc,qID,Q82-1,She,30506,30509,32,103,3
pdnc,qID,Q83-0,Dinah,30546,30551,32,104,3
pdnc,qID,Q84-0,Dinah,30682,30687,32,105,3
pdnc,qID,Q84-0,she,30703,30706,32,105,3
pdnc,qID,Q84-0,you,30778,30781,47,105,3
pdnc,qID,Q84-0,her,30792,30795,32,105,3
pdnc,qID,Q84-0,she,30818,30821,32,105,3
pdnc,qID,Q87-0,Dinah,31324,31329,32,107,3
pdnc,qID,Q87-1,her,31396,31399,32,107,3
pdnc,qID,Q87-1,she,31425,31428,32,107,3
pdnc,qID,Q87-1,my dear Dinah,31462,31475,32,107,3
pdnc,qID,Q87-1,you,31506,31509,32,107,3
pdnc,qID,Q88-0,The Duchess,32026,32037,11,109,4
pdnc,qID,Q88-0,The Duchess,32039,32050,11,109,4
pdnc,qID,Q88-0,She,32093,32096,11,109,4
pdnc,qID,Q89-0,Mary Ann,32636,32644,0,110,4
pdnc,qID,Q90-0,He,32896,32898,21,111,4
pdnc,qID,Q90-0,his,32911,32914,21,111,4
pdnc,qID,Q90-1,he,32974,32976,21,111,4
pdnc,qID,Q90-1,he,32988,32990,21,111,4
pdnc,qID,Q90-1,his,33035,33038,21,111,4
pdnc,qID,Q91-1,Dinah,33499,33504,32,112,4
pdnc,qID,Q91-2,Miss Alice,33603,33613,0,112,4
pdnc,qID,Q91-2,your,33653,33657,0,112,4
pdnc,qID,Q91-2,nurse,33686,33691,0,112,4
pdnc,qID,Q91-3,Dinah,33799,33804,32,112,4
pdnc,qID,Q91-3,it,33826,33828,32,112,4
pdnc,qID,Q97-0,you,36528,36531,0,119,4
pdnc,qID,Q97-0,Alice,36540,36545,0,119,4
pdnc,qID,Q97-1,you,36579,36582,0,119,4
pdnc,qID,Q97-1,you,36636,36639,0,119,4
pdnc,qID,Q98-0,Mary Ann,36873,36881,36,121,4
pdnc,qID,Q98-0,Mary Ann,36883,36891,36,121,4
pdnc,qID,Q100-0,you,37472,37475,21,123,4
pdnc,qID,Q101-0,Pat,37904,37907,39,124,4
pdnc,qID,Q101-0,Pat,37909,37912,39,124,4
pdnc,qID,Q101-0,you,37924,37927,39,124,4
pdnc,qID,Q102-0,yer honour,38016,38026,21,124,4
pdnc,qID,Q104-0,Pat,38171,38174,39,126,4
pdnc,qID,Q105-0,yer honour,38225,38235,21,127,4
pdnc,qID,Q106-0,you goose,38276,38285,39,128,4
pdnc,qID,Q107-0,yer honour,38365,38375,21,129,4
