paraID,startByte,endByte,chapID
1,0,16,-1
2,18,32,-1
3,34,43,1
4,46,3636,1
5,3638,4430,1
6,4432,5327,1
7,5329,5371,1
8,5373,5405,1
9,5408,5423,1
10,5425,5508,1
11,5511,5531,1
12,5533,5596,1
13,5599,5683,1
14,5685,5774,1
15,5777,5781,1
16,5783,5889,1
17,5892,5936,1
18,5938,5985,1
19,5988,7330,1
20,7332,7499,1
21,7501,7948,1
22,7953,7962,2
23,7965,8648,2
24,8650,9808,2
25,9810,10824,2
26,10826,11234,2
27,11236,11511,2
28,11513,11579,2
29,11581,12040,2
30,12042,13424,2
31,13426,15507,2
32,15509,16471,2
33,16473,16770,2
34,16772,16861,2
35,16863,16956,2
36,16958,17102,2
37,17104,17188,2
38,17190,17243,2
39,17245,17378,2
40,17380,17457,2
41,17459,17665,2
42,17667,17827,2
43,17829,18112,2
44,18114,18439,2
45,18441,18522,2
46,18524,18603,2
47,18605,18930,2
48,18932,19005,2
49,19007,19742,2
50,19744,20288,2
51,20293,20302,3
52,20305,20726,3
53,20728,22023,3
54,22025,22072,3
55,22074,22257,3
56,22259,22319,3
57,22321,22358,3
58,22360,22395,3
59,22397,22630,3
60,22632,22645,3
61,22647,22695,3
62,22697,22733,3
63,22735,22766,3
64,22768,22809,3
65,22811,22828,3
66,22830,22855,3
67,22857,22900,3
68,22902,22928,3
69,22930,23178,3
70,23180,23193,3
71,23195,23488,3
72,23490,23525,3
73,23527,23568,3
74,23570,23586,3
75,23588,23804,3
76,23806,23840,3
77,23842,24845,3
78,24847,25034,3
79,25036,25193,3
80,25195,25215,3
81,25217,25323,3
82,25325,25446,3
83,25448,25704,3
84,25706,25956,3
85,25958,26053,3
86,26055,26088,3
87,26090,26418,3
88,26420,26641,3
89,26643,26664,3
90,26666,26724,3
91,26726,26850,3
92,26852,26932,3
93,26934,27037,3
94,27039,27374,3
95,27376,27781,3
96,27783,28235,3
97,28237,28300,3
98,28302,28400,3
99,28402,28426,3
100,28428,28595,3
101,28597,29661,3
102,29663,29728,3
103,29733,29742,4
104,29745,30469,4
105,30471,32823,4
106,32825,33190,4
107,33192,33495,4
108,33497,34030,4
109,34032,34697,4
110,34699,36539,4
111,36541,36848,4
112,36850,37245,4
113,37250,37259,5
114,37262,37942,5
115,37944,40122,5
116,40124,40987,5
117,40989,44470,5
118,44475,44484,6
119,44487,44812,6
120,44814,45040,6
121,45042,45187,6
122,45189,45845,6
123,45847,45927,6
124,45929,46059,6
125,46061,46406,6
126,46408,46600,6
127,46602,46655,6
128,46657,46903,6
129,46905,46983,6
130,46985,47389,6
131,47391,47444,6
132,47446,48132,6
