exp_name,text,start_byte,end_byte,pdncID
the woman at whose house she was dining,the woman at whose house she was dining,68620,68659,99
elderly gentleman near tours,elderly gentleman near Tours,265348,265376,39
souki de foucald-esterhazy,Souki de Foucald-Esterhazy,194808,194834,84
the wife of the archdeacon,the wife of the archdeacon,278622,278648,32
souki foucauld-esterhazy,Souki Foucauld-Esterhazy,198932,198956,84
the seedy commissionaire,the seedy commissionaire,120232,120256,95
a coloured archdeacon,A coloured archdeacon,262533,262554,0
mrs arnold fischbaum,Mrs Arnold Fischbaum,316462,316482,20
the genial passenger,The genial passenger,260174,260194,29
the genial passenger,the genial passenger,261902,261922,29
the genial passenger,the genial passenger,263395,263415,29
the genial passenger,the genial passenger,263619,263639,29
the genial passenger,the genial passenger,274037,274057,29
the genial passenger,the genial passenger,275568,275588,29
the junior detective,the junior detective,227799,227819,60
the junior detective,the junior detective,228167,228187,60
the senior detective,the senior detective,227653,227673,89
the senior detective,the senior detective,228028,228048,89
the senior detective,the senior detective,228229,228249,89
princess abdul akbar,Princess Abdul Akbar,137771,137791,10
princess abdul akbar,Princess Abdul Akbar,141032,141052,10
princess abdul akbar,Princess Abdul Akbar,155769,155789,10
princess abdul akbar,Princess Abdul Akbar,190655,190675,10
princess abdul akbar,Princess Abdul Akbar,196626,196646,10
princess abdul akbar,Princess Abdul Akbar,202414,202434,10
princess abdul akbar,Princess Abdul Akbar,296365,296385,10
the beach attendant,the beach attendant,243611,243630,88
the reception clerk,the reception clerk,226029,226048,94
the under-secretary,the under-secretary,303824,303843,30
a kindly young lady,A kindly young lady,114884,114903,41
brenda's solicitor,Brenda's solicitor,244579,244597,50
a little old woman,a little old woman,300342,300360,1
jock grant-menzies,Jock Grant-Menzies,5237,5255,11
jock grant-menzies,Jock Grant-Menzies,7319,7337,11
jock grant-menzies,Jock Grant-Menzies,7568,7586,11
jock grant-menzies,Jock Grant-Menzies,8867,8885,11
jock grant-menzies,Jock Grant-Menzies,76452,76470,11
jock grant-menzies,Jock Grant-Menzies,92216,92234,11
jock grant-menzies,Jock Grant-Menzies,104906,104924,11
jock grant-menzies,Jock Grant-Menzies,197813,197831,11
jock grant-menzies,Jock Grant-Menzies,350899,350917,11
the vicar's sister,the vicar's sister,40888,40906,65
the vicar's sister,The vicar's sister,48329,48347,65
jenny abdul akbar,Jenny Abdul Akbar,135625,135642,10
jenny abdul akbar,Jenny Abdul Akbar,136402,136419,10
jenny abdul akbar,Jenny Abdul Akbar,192278,192295,10
jenny abdul akbar,Jenny Abdul Akbar,193095,193112,10
jenny abdul akbar,Jenny Abdul Akbar,211446,211463,10
jenny abdul akbar,Jenny Abdul Akbar,218467,218484,10
jenny abdul akbar,Jenny Abdul Akbar,259304,259321,10
jenny abdul akbar,Jenny Abdul Akbar,310699,310716,10
jenny abdul akbar,Jenny Abdul Akbar,351282,351299,10
the stationmaster,The stationmaster,84974,84991,97
a gardener's wife,a gardener's wife,46842,46859,101
