COREF,start_token,end_token,prop,cat,text,start_byte,end_byte,pdncID
40,7,7,PROP,PER,Alice,34,39,0
40,17,17,PRON,PER,her,86,89,0
78,17,18,NOM,PER,her sister,86,96,4
40,33,33,PRON,PER,she,153,156,0
40,39,39,PRON,PER,her,182,185,0
78,39,40,NOM,PER,her sister,182,192,4
40,66,66,PROP,PER,Alice,294,299,0
40,75,75,PRON,PER,she,341,344,0
40,79,79,PRON,PER,her,364,367,0
40,86,86,PRON,PER,she,389,392,0
40,94,94,PRON,PER,her,421,424,0
40,135,135,PRON,PER,her,623,626,0
40,150,150,PROP,PER,Alice,685,690,0
20,164,165,PROP,PER,the Rabbit,738,748,21
20,168,168,PRON,PER,itself,756,762,21
20,177,177,PRON,PER,I,783,784,21
40,185,185,PRON,PER,she,807,810,0
40,194,194,PRON,PER,her,854,857,0
40,196,196,PRON,PER,she,863,866,0
20,217,218,PROP,PER,the Rabbit,954,964,21
40,242,242,PROP,PER,Alice,1057,1062,0
40,245,245,PRON,PER,her,1074,1077,0
40,252,252,PRON,PER,her,1106,1109,0
40,255,255,PRON,PER,she,1120,1123,0
40,283,283,PRON,PER,she,1245,1248,0
20,299,299,PRON,PER,it,1320,1322,21
40,316,316,PROP,PER,Alice,1398,1403,0
40,327,327,PRON,PER,she,1454,1457,0
40,357,357,PROP,PER,Alice,1590,1595,0
40,366,366,PRON,PER,herself,1637,1644,0
40,368,368,PRON,PER,she,1652,1655,0
40,370,370,PRON,PER,herself,1662,1669,0
40,386,386,PRON,PER,she,1736,1739,0
40,392,392,PRON,PER,she,1762,1765,0
40,398,398,PRON,PER,she,1788,1791,0
40,404,404,PRON,PER,her,1816,1819,0
40,417,417,PRON,PER,she,1872,1875,0
40,426,426,PRON,PER,she,1913,1916,0
40,441,441,PRON,PER,she,1974,1977,0
40,466,466,PRON,PER,she,2093,2096,0
40,475,475,PRON,PER,She,2135,2138,0
40,486,486,PRON,PER,she,2182,2185,0
40,499,499,PRON,PER,her,2237,2240,0
40,506,506,PRON,PER,she,2276,2279,0
40,532,532,PRON,PER,she,2400,2403,0
40,542,542,PROP,PER,Alice,2435,2440,0
40,544,544,PRON,PER,herself,2444,2451,0
40,554,554,PRON,PER,I,2481,2482,0
40,569,569,PRON,PER,me,2556,2558,0
40,575,575,PRON,PER,I,2573,2574,0
40,585,585,PRON,PER,I,2615,2616,0
40,621,621,PRON,PER,I,2738,2739,0
40,626,626,PRON,PER,I,2762,2763,0
40,634,634,PRON,PER,she,2789,2792,0
