source,idColName,iden,text,startByte,endByte,pdncID
exp,exp_name,emma,EMMA,0,4,0
exp,exp_name,jane,Jane,9,13,4
exp,exp_name,emma woodhouse,Emma Woodhouse,49,63,0
booknlp,COREF,94,her,284,287,0
booknlp,COREF,94,She,290,293,0
booknlp,COREF,94,her,401,404,0
booknlp,COREF,94,Her,477,480,0
booknlp,COREF,94,her,514,517,0
booknlp,COREF,94,her,583,586,0
exp,exp_name,miss taylor,Miss Taylor,720,731,15
exp,exp_name,mr. woodhouse,Mr. Woodhouse,740,753,10
exp,exp_name,emma,Emma,848,852,0
exp,exp_name,miss taylor,Miss Taylor,918,929,15
exp,exp_name,emma,Emma,1192,1196,0
booknlp,COREF,94,she,1213,1216,0
exp,exp_name,miss taylor,Miss Taylor,1241,1252,15
booknlp,COREF,94,her,1289,1292,0
exp,exp_name,emma,Emma,1326,1330,0
booknlp,COREF,94,her,1384,1387,0
booknlp,COREF,94,herself,1445,1452,0
booknlp,COREF,94,her,1509,1512,0
booknlp,COREF,94,her,1638,1641,0
exp,exp_name,miss taylor,Miss Taylor,1738,1749,15
exp,exp_name,miss taylor,Miss Taylor,1766,1777,15
exp,exp_name,emma,Emma,1866,1870,0
booknlp,COREF,94,her,1966,1969,0
booknlp,COREF,94,herself,1981,1988,0
booknlp,COREF,94,Her,2070,2073,0
booknlp,COREF,94,she,2135,2138,0
booknlp,COREF,94,she,2178,2181,0
booknlp,COREF,94,her,2238,2241,0
exp,exp_name,mr. weston,Mr. Weston,2250,2260,9
booknlp,COREF,94,she,2442,2445,0
booknlp,COREF,94,her,2526,2529,0
exp,exp_name,miss taylor,Miss Taylor,2543,2554,15
booknlp,COREF,94,She,2594,2597,0
booknlp,COREF,94,her,2607,2610,0
booknlp,COREF,94,she,2676,2679,0
booknlp,COREF,94,she,2699,2702,0
booknlp,COREF,94,her,2719,2722,0
booknlp,COREF,94,she,2748,2751,0
booknlp,COREF,94,her,2768,2771,0
booknlp,COREF,94,her,2799,2802,0
booknlp,COREF,94,her,2829,2832,0
exp,exp_name,isabella,Isabella,3028,3036,3
booknlp,COREF,94,She,3125,3128,0
booknlp,COREF,94,herself,3325,3332,0
booknlp,COREF,94,hers,3369,3373,0
booknlp,COREF,94,she,3387,3390,0
booknlp,COREF,94,her,3464,3467,0
booknlp,COREF,94,she,3504,3507,0
booknlp,COREF,94,her,3546,3549,0
exp,exp_name,emma,Emma,3599,3603,0
exp,exp_name,mrs. weston,Mrs. Weston,3658,3669,15
exp,exp_name,miss taylor,Miss Taylor,3705,3716,15
booknlp,COREF,94,her,3744,3747,0
booknlp,COREF,94,she,3782,3785,0
booknlp,COREF,94,She,3851,3854,0
booknlp,COREF,94,her,3868,3871,0
booknlp,COREF,94,her,3908,3911,0
booknlp,COREF,94,her,3931,3934,0
exp,exp_name,mr. woodhouse,Mr. Woodhouse,4026,4039,10
booknlp,COREF,94,Her,4387,4390,0
booknlp,COREF,94,her,4518,4521,0
exp,exp_name,isabella,Isabella,4665,4673,3
booknlp,COREF,87,her,4678,4681,3
booknlp,COREF,94,her,4746,4749,0
booknlp,COREF,94,her,4951,4954,0
booknlp,COREF,94,She,5037,5040,0
booknlp,COREF,94,her,5081,5084,0
exp,exp_name,miss taylor,Miss Taylor,5171,5182,15
exp,exp_name,emma,Emma,5236,5240,0
booknlp,COREF,94,her,5306,5309,0
exp,exp_name,miss taylor,Miss Taylor,5798,5809,15
exp,exp_name,miss taylor,Miss Taylor,5983,5994,15
exp,exp_name,emma,Emma,6141,6145,0
booknlp,COREF,94,she,6182,6185,0
pdnc,qID,Q0-0,Poor Miss Taylor,6317,6333,15
pdnc,qID,Q0-0,she,6343,6346,15
pdnc,qID,Q0-0,Mr. Weston,6387,6397,9
pdnc,qID,Q0-0,her,6414,6417,15
pdnc,qID,Q1-0,papa,6447,6451,10
pdnc,qID,Q1-0,you,6453,6456,10
pdnc,qID,Q1-0,Mr. Weston,6472,6482,9
pdnc,qID,Q1-0,he,6538,6540,9
pdnc,qID,Q1-0,you,6579,6582,10
pdnc,qID,Q1-0,Miss Taylor,6602,6613,15
pdnc,qID,Q1-0,she,6671,6674,15
pdnc,qID,Q1-0,her,6697,6700,15
pdnc,qID,Q2-0,her,6720,6723,15
pdnc,qID,Q2-0,her,6771,6774,15
pdnc,qID,Q2-0,you,6815,6818,0
pdnc,qID,Q2-0,my dear,6847,6854,0
pdnc,qID,Q4-0,My dear,7020,7027,0
pdnc,qID,Q5-0,papa,7119,7123,10
pdnc,qID,Q5-0,your,7143,7147,10
pdnc,qID,Q7-0,Mr. Weston,7377,7387,9
pdnc,qID,Q7-0,papa,7398,7402,10
pdnc,qID,Q7-0,You,7404,7407,10
pdnc,qID,Q7-0,we,7413,7415,0
pdnc,qID,Q7-0,We,7447,7449,0
pdnc,qID,Q7-0,Mr. Weston,7474,7484,9
pdnc,qID,Q7-0,you,7515,7518,10
booknlp,COREF,86,he,7536,7538,9
booknlp,COREF,86,his,7586,7589,9
booknlp,COREF,86,he,7645,7647,9
pdnc,qID,Q7-0,your,7690,7694,10
pdnc,qID,Q7-0,papa,7702,7706,10
pdnc,qID,Q7-0,You,7708,7711,10
pdnc,qID,Q7-0,you,7770,7773,10
pdnc,qID,Q7-0,you,7812,7815,10
pdnc,qID,Q8-0,poor Miss Taylor,8363,8379,15
pdnc,qID,Q8-0,her,8403,8406,15
pdnc,qID,Q8-0,she,8412,8415,15
pdnc,qID,Q8-0,you,8478,8481,0
pdnc,qID,Q8-0,she,8488,8491,15
pdnc,qID,Q8-0,her,8539,8542,15
exp,exp_name,emma,Emma,8561,8565,0
booknlp,COREF,94,her,8671,8674,0
booknlp,COREF,94,her,8747,8750,0
exp,exp_name,mr. knightley,Mr. Knightley,8862,8875,6
exp,exp_name,isabella,Isabella,9044,9052,3
booknlp,COREF,93,Hartfield,9327,9336,0
exp,exp_name,mr. woodhouse,Mr. Woodhouse,9426,9439,10
exp,exp_name,mr. knightley,Mr. Knightley,9455,9468,6
exp,exp_name,isabella,Isabella,9554,9562,3
booknlp,COREF,87,her,9568,9571,3
exp,exp_name,mr. woodhouse,Mr. Woodhouse,9636,9649,10
pdnc,qID,Q9-0,you,9691,9694,6
pdnc,qID,Q9-0,Mr. Knightley,9696,9709,6
booknlp,COREF,85,I,9758,9759,10
pdnc,qID,Q9-0,you,9770,9773,6
pdnc,qID,Q10-0,sir,9820,9823,10
booknlp,COREF,87,I,9877,9878,3
pdnc,qID,Q10-0,your,9899,9903,10
pdnc,qID,Q11-0,you,9923,9926,6
booknlp,COREF,85,I,9967,9968,10
pdnc,qID,Q11-0,you,9974,9977,6
pdnc,qID,Q12-0,sir,10008,10011,10
booknlp,COREF,87,my,10021,10023,3
booknlp,COREF,85,I,10200,10201,10
booknlp,COREF,87,I,10253,10254,3
booknlp,COREF,87,I,10350,10351,3
booknlp,COREF,87,my,10379,10381,3
booknlp,COREF,87,I,10403,10404,3
pdnc,qID,Q15-0,poor Miss Taylor,10489,10505,15
booknlp,COREF,85,Poor Mr.,10531,10539,10
exp,exp_name,miss woodhouse,Miss Woodhouse,10544,10558,0
pdnc,qID,Q16-0,you,10563,10566,10
booknlp,COREF,87,I,10579,10580,3
exp,exp_name,miss taylor,Miss Taylor,10607,10618,15
booknlp,COREF,87,I,10621,10622,3
pdnc,qID,Q17-0,you,10647,10650,10
pdnc,qID,Q17-0,Emma,10655,10659,0
exp,exp_name,emma,Emma,10881,10885,0
pdnc,qID,Q18-1,you,10911,10914,6
pdnc,qID,Q18-1,your,10923,10927,6
booknlp,COREF,94,I,10934,10935,0
pdnc,qID,Q18-1,you,10951,10954,6
pdnc,qID,Q18-1,my father,10978,10987,10
booknlp,COREF,85,I,11004,11005,10
pdnc,qID,Q19-0,my dear,11031,11038,0
exp,exp_name,mr. woodhouse,Mr. Woodhouse,11054,11067,10
booknlp,COREF,85,I,11083,11084,10
booknlp,COREF,85,I,11095,11096,10
pdnc,qID,Q20-0,My dearest papa,11144,11159,10
pdnc,qID,Q20-0,You,11161,11164,10
pdnc,qID,Q20-0,you,11192,11195,10
pdnc,qID,Q20-0,Mr. Knightley,11209,11222,6
pdnc,qID,Q20-0,you,11232,11235,10
pdnc,qID,Q20-0,Mr. Knightley,11288,11301,6
pdnc,qID,Q20-0,you,11331,11334,10
exp,exp_name,mr. knightley,Mr. Knightley,11415,11428,6
exp,exp_name,emma woodhouse,Emma Woodhouse,11489,11503,0
booknlp,COREF,94,her,11536,11539,0
exp,exp_name,emma,Emma,11599,11603,0
booknlp,COREF,94,herself,11604,11611,0
booknlp,COREF,94,she,11613,11616,0
booknlp,COREF,94,her,11653,11656,0
booknlp,COREF,94,she,11670,11673,0
booknlp,COREF,94,her,11731,11734,0
pdnc,qID,Q21-0,Emma,11778,11782,0
pdnc,qID,Q21-0,her,11805,11808,0
exp,exp_name,mr. knightley,Mr. Knightley,11816,11829,6
pdnc,qID,Q21-1,Miss Taylor,11871,11882,15
exp,exp_name,emma,Emma,12013,12017,0
pdnc,qID,Q22-1,you,12044,12047,6
booknlp,COREF,94,I,12084,12085,0
pdnc,qID,Q22-1,you,12109,12112,6
pdnc,qID,Q23-0,Dear Emma,12356,12365,0
booknlp,COREF,94,her,12399,12402,0
pdnc,qID,Q23-1,Mr. Knightley,12417,12430,6
pdnc,qID,Q23-1,she,12432,12435,0
