source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID
pdnc,qID,Q0-1,You,8707,8710,9,13,1
pdnc,qID,Q0-1,you,8715,8718,9,13,1
pdnc,qID,Q0-1,you,8744,8747,9,13,1
pdnc,qID,Q0-1,you,8843,8846,9,13,1
pdnc,qID,Q1-1,You,9334,9337,9,16,1
pdnc,qID,Q3-1,you,10059,10062,9,18,1
pdnc,qID,Q4-0,you,10490,10493,13,19,1
pdnc,qID,Q4-1,you,10547,10550,13,19,1
pdnc,qID,Q4-1,your,10605,10609,13,19,1
pdnc,qID,Q4-1,your,11068,11072,13,19,1
pdnc,qID,Q4-1,your,11157,11161,13,19,1
pdnc,qID,Q5-0,you,11289,11292,9,20,1
pdnc,qID,Q6-0,you,11339,11342,13,21,1
pdnc,qID,Q6-1,You,11506,11509,13,21,1
pdnc,qID,Q7-1,we,12011,12013,13,23,1
pdnc,qID,Q7-1,you,12076,12079,9,23,1
pdnc,qID,Q7-1,You,12097,12100,9,23,1
pdnc,qID,Q7-1,We,12143,12145,13,23,1
pdnc,qID,Q8-1,You,12383,12386,13,24,1
pdnc,qID,Q10-1,you,13120,13123,9,27,1
pdnc,qID,Q11-0,your,13141,13145,13,28,1
pdnc,qID,Q12-0,You,13284,13287,9,30,1
pdnc,qID,Q13-1,you,13460,13463,13,32,1
pdnc,qID,Q13-1,your,13483,13487,13,32,1
pdnc,qID,Q13-1,you,13520,13523,13,32,1
pdnc,qID,Q14-0,you,13667,13670,9,34,1
pdnc,qID,Q15-0,your,13763,13767,13,35,1
pdnc,qID,Q17-0,My dear fellow,13865,13879,13,37,1
pdnc,qID,Q18-0,Mr. Syme,14007,14015,9,39,1
pdnc,qID,Q18-1,you,14057,14060,9,39,1
pdnc,qID,Q18-1,my brother,14065,14075,13,39,1
pdnc,qID,Q18-1,you,14105,14108,9,39,1
pdnc,qID,Q18-1,you,14119,14122,9,39,1
pdnc,qID,Q19-0,you,14152,14155,17,41,1
pdnc,qID,Q20-0,you,14178,14181,9,42,1
pdnc,qID,Q21-0,My dear Miss Gregory,14224,14244,17,43,1
pdnc,qID,Q21-1,you,14322,14325,17,43,1
pdnc,qID,Q21-1,you,14359,14362,17,43,1
pdnc,qID,Q21-1,you,14373,14376,17,43,1
pdnc,qID,Q21-1,you,14391,14394,17,43,1
pdnc,qID,Q21-1,you,14424,14427,17,43,1
pdnc,qID,Q21-1,you,14438,14441,17,43,1
pdnc,qID,Q21-1,you,14467,14470,17,43,1
pdnc,qID,Q21-1,your brother ,14512,14525,13,43,1
pdnc,qID,Q22-0,he,14944,14946,13,45,1
pdnc,qID,Q23-1,you,15041,15044,17,46,1
pdnc,qID,Q26-0,you,17802,17805,9,56,1
pdnc,qID,Q28-1,your,18073,18077,9,59,1
pdnc,qID,Q29-1,you,18293,18296,13,60,1
pdnc,qID,Q29-1,you,18355,18358,13,60,1
pdnc,qID,Q30-0,you,18456,18459,13,60,1
pdnc,qID,Q32-0,Mr. Syme,18854,18862,9,63,1
pdnc,qID,Q32-1,you,18888,18891,9,63,1
pdnc,qID,Q32-1,You,18940,18943,9,63,1
pdnc,qID,Q34-1,You,19198,19201,9,65,1
pdnc,qID,Q36-0,your,19295,19299,9,67,1
pdnc,qID,Q36-1,you,19429,19432,9,67,1
pdnc,qID,Q36-1,you,19619,19622,9,67,1
pdnc,qID,Q36-1,you,19628,19631,9,67,1
pdnc,qID,Q36-1,you,19651,19654,9,67,1
pdnc,qID,Q38-0,You,19683,19686,9,69,1
pdnc,qID,Q39-1,you,19815,19818,13,70,1
pdnc,qID,Q39-1,you,19862,19865,13,70,1
pdnc,qID,Q39-1,you,19879,19882,13,70,1
pdnc,qID,Q39-1,you,19912,19915,13,70,1
pdnc,qID,Q40-1,you,20059,20062,9,72,1
pdnc,qID,Q40-1,You,20081,20084,9,72,1
pdnc,qID,Q40-1,You,20139,20142,9,72,1
pdnc,qID,Q42-1,you,20728,20731,9,75,1
pdnc,qID,Q43-0,You,20887,20890,9,77,1
pdnc,qID,Q43-0,you,20951,20954,9,77,1
pdnc,qID,Q45-0,you,21050,21053,9,79,1
pdnc,qID,Q45-0,your,21090,21094,9,79,1
pdnc,qID,Q45-0,you,21118,21121,9,79,1
pdnc,qID,Q45-0,you,21166,21169,9,79,1
pdnc,qID,Q45-0,you,21229,21232,9,79,1
pdnc,qID,Q45-0,you,21248,21251,9,79,1
pdnc,qID,Q45-0,you,21301,21304,9,79,1
pdnc,qID,Q45-0,your,21328,21332,9,79,1
pdnc,qID,Q45-0,you,21354,21357,9,79,1
pdnc,qID,Q45-0,you,21392,21395,9,79,1
pdnc,qID,Q45-0,you,21437,21440,9,79,1
pdnc,qID,Q46-0,You,21455,21458,13,80,1
pdnc,qID,Q47-0,you,21540,21543,9,81,1
pdnc,qID,Q48-0,Your,21608,21612,13,82,1
pdnc,qID,Q48-1,You,21666,21669,13,82,1
pdnc,qID,Q50-0,you,22824,22827,9,87,2
pdnc,qID,Q52-0,sir,23195,23198,9,90,2
pdnc,qID,Q53-0,you,23249,23252,9,91,2
pdnc,qID,Q53-1,you,23439,23442,9,91,2
pdnc,qID,Q56-0,You,24038,24041,9,95,2
pdnc,qID,Q56-0,you,24067,24070,9,95,2
pdnc,qID,Q56-1,You,24088,24091,9,95,2
pdnc,qID,Q56-1,your,24161,24165,9,95,2
pdnc,qID,Q56-1,your,24192,24196,9,95,2
pdnc,qID,Q56-1,We,24397,24399,13,95,2
pdnc,qID,Q58-1,We,24556,24558,13,97,2
pdnc,qID,Q58-1,you,24596,24599,9,97,2
pdnc,qID,Q59-1,You,24644,24647,13,98,2
pdnc,qID,Q60-0,we,24686,24688,13,99,2
pdnc,qID,Q61-0,your,24853,24857,9,101,2
pdnc,qID,Q61-0,you,24899,24902,9,101,2
pdnc,qID,Q63-2,You,25546,25549,9,105,2
pdnc,qID,Q66-0,you,26974,26977,9,110,2
pdnc,qID,Q67-1,your,27107,27111,13,111,2
pdnc,qID,Q68-0,my dear Mr. Syme,27944,27960,9,113,2
pdnc,qID,Q68-1,you,28131,28134,9,113,2
pdnc,qID,Q68-1,you,28163,28166,9,113,2
pdnc,qID,Q68-1,you,28287,28290,9,113,2
pdnc,qID,Q68-1,you,28343,28346,9,113,2
pdnc,qID,Q68-1,you,28356,28359,9,113,2
pdnc,qID,Q68-1,you,28436,28439,9,113,2
pdnc,qID,Q68-1,you,28461,28464,9,113,2
pdnc,qID,Q68-1,you,28546,28549,9,113,2
pdnc,qID,Q68-1,you,28560,28563,9,113,2
pdnc,qID,Q68-1,you,28637,28640,9,113,2
pdnc,qID,Q69-1,you,28744,28747,13,114,2
pdnc,qID,Q69-1,You,28763,28766,13,114,2
pdnc,qID,Q69-1,you,28817,28820,13,114,2
pdnc,qID,Q69-1,you,28831,28834,13,114,2
pdnc,qID,Q69-1,you,29037,29040,13,114,2
pdnc,qID,Q69-1,You,29052,29055,13,114,2
pdnc,qID,Q70-1,We,29150,29152,13,115,2
pdnc,qID,Q70-1,We,29302,29304,13,115,2
pdnc,qID,Q70-1,we,29320,29322,13,115,2
pdnc,qID,Q70-1,you,29328,29331,9,115,2
pdnc,qID,Q70-1,We,29340,29342,13,115,2
pdnc,qID,Q70-1,We,29551,29553,13,115,2
pdnc,qID,Q70-1,we,29569,29571,13,115,2
pdnc,qID,Q70-1,We,29585,29587,13,115,2
pdnc,qID,Q71-1,you,29687,29690,13,116,2
pdnc,qID,Q72-0,You,29755,29758,9,117,2
pdnc,qID,Q74-2,you,30817,30820,9,122,2
pdnc,qID,Q74-3,you,31767,31770,9,122,2
pdnc,qID,Q76-0,You,32177,32180,9,124,2
pdnc,qID,Q78-0,You,33524,33527,13,128,2
pdnc,qID,Q79-0,you,33620,33623,13,130,2
pdnc,qID,Q80-0,We,33668,33670,13,131,2
pdnc,qID,Q80-1,You,33733,33736,9,131,2
pdnc,qID,Q80-1,you,33917,33920,9,131,2
pdnc,qID,Q80-1,you,33971,33974,9,131,2
pdnc,qID,Q80-1,we,34306,34308,13,131,2
pdnc,qID,Q81-0,you,34482,34485,9,133,2
pdnc,qID,Q81-0,Syme,34502,34506,9,133,2
pdnc,qID,Q81-1,you,34571,34574,9,133,2
pdnc,qID,Q81-1,you,34579,34582,9,133,2
pdnc,qID,Q81-1,you,34640,34643,9,133,2
pdnc,qID,Q81-1,We,34763,34765,13,133,2
pdnc,qID,Q81-1,you,34840,34843,9,133,2
pdnc,qID,Q82-0,My dear fellow,34998,35012,13,134,2
pdnc,qID,Q82-1,you,35051,35054,13,134,2
pdnc,qID,Q85-1,you,36094,36097,13,140,2
pdnc,qID,Q85-1,you,36150,36153,13,140,2
pdnc,qID,Q85-1,Gregory,36155,36162,13,140,2
pdnc,qID,Q86-0,you,36247,36250,13,140,2
pdnc,qID,Q87-0,Gregory,36450,36457,13,142,2
pdnc,qID,Q87-0,you,36466,36469,13,142,2
pdnc,qID,Q87-0,you,36566,36569,13,142,2
pdnc,qID,Q89-1,your,36761,36765,13,144,2
pdnc,qID,Q89-1,you,36793,36796,13,144,2
pdnc,qID,Q89-1,you,36842,36845,13,144,2
pdnc,qID,Q89-1,you,36863,36866,13,144,2
pdnc,qID,Q90-0,Your,36913,36917,9,145,2
pdnc,qID,Q90-1,you,36960,36963,9,145,2
pdnc,qID,Q91-2,you,37043,37046,13,146,2
pdnc,qID,Q92-0,You,37131,37134,9,148,2
pdnc,qID,Q92-0,you,37196,37199,9,148,2
pdnc,qID,Q92-0,you,37255,37258,9,148,2
