source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID
pdnc,qID,Q0-0,The Signora,39,50,52,3,1
pdnc,qID,Q0-1,She,119,122,52,3,1
pdnc,qID,Q0-1,Lucy,266,270,4,3,1
pdnc,qID,Q2-0,Charlotte,809,818,6,4,1
pdnc,qID,Q2-0,you,826,829,6,4,1
pdnc,qID,Q4-0,the Signora,1103,1114,52,6,1
pdnc,qID,Q4-0,her,1130,1133,52,6,1
pdnc,qID,Q4-0,The Signora,1174,1185,52,6,1
pdnc,qID,Q5-1,you,1317,1320,4,7,1
pdnc,qID,Q6-0,Charlotte,1384,1393,6,8,1
pdnc,qID,Q6-0,you,1395,1398,6,8,1
pdnc,qID,Q6-0,you,1428,1431,6,8,1
pdnc,qID,Q7-0,You,1515,1518,4,8,1
pdnc,qID,Q8-0,You,1691,1694,6,9,1
pdnc,qID,Q9-0,Lucy,1764,1768,4,10,1
pdnc,qID,Q13-0, my son,2948,2955,2,15,1
pdnc,qID,Q13-1,his,2977,2980,2,15,1
pdnc,qID,Q13-1,George,2988,2994,2,15,1
pdnc,qID,Q13-1,He,2996,2998,2,15,1
pdnc,qID,Q16-0,you,3352,3355,11,18,1
pdnc,qID,Q18-0,you,3509,3512,11,20,1
pdnc,qID,Q19-0,You,3517,3520,11,21,1
pdnc,qID,Q21-0,George,3748,3754,2,22,1
pdnc,qID,Q23-0,dear,4887,4891,4,26,1
pdnc,qID,Q24-0,dear,5054,5058,4,28,1
pdnc,qID,Q25-0,Mr. Beebe,5470,5479,10,29,1
pdnc,qID,Q25-0,Charlotte,5511,5520,6,29,1
pdnc,qID,Q26-0,you,5623,5626,10,31,1
pdnc,qID,Q26-0,Mr. Beebe,5631,5640,10,31,1
pdnc,qID,Q26-0,you,5656,5659,10,31,1
pdnc,qID,Q26-0,Miss Bartlett,5679,5692,6,31,1
pdnc,qID,Q26-0,Miss Honeychurch,5697,5713,4,31,1
pdnc,qID,Q26-0,you,5748,5751,10,31,1
pdnc,qID,Q26-0,the Vicar of St. Peter's,5759,5783,59,31,1
pdnc,qID,Q27-0,you,6049,6052,10,33,1
pdnc,qID,Q28-0,Miss Honeychurch,6277,6293,4,34,1
pdnc,qID,Q28-1,she,6378,6381,4,34,1
pdnc,qID,Q28-1,you,6437,6440,10,34,1
pdnc,qID,Q29-0,mother,6494,6500,17,35,1
pdnc,qID,Q29-0,you,6543,6546,10,35,1
pdnc,qID,Q29-0,Mr. Beebe,6606,6615,10,35,1
pdnc,qID,Q32-0,my brother,6892,6902,1,38,1
pdnc,qID,Q32-0,him,6933,6936,1,38,1
pdnc,qID,Q33-0,Lucy,6988,6992,4,39,1
pdnc,qID,Q33-0,Mr. Beebe,7007,7016,10,39,1
pdnc,qID,Q33-0,his,7021,7024,10,39,1
pdnc,qID,Q34-0,you,7058,7061,6,40,1
pdnc,qID,Q36-1,Mr. Beebe,7604,7613,10,42,1
pdnc,qID,Q36-1,you,7615,7618,10,42,1
pdnc,qID,Q37-0,That lady,7688,7697,8,43,1
pdnc,qID,Q38-0,you,8373,8376,10,44,1
pdnc,qID,Q39-0,you,9773,9776,10,48,1
pdnc,qID,Q39-1,you,9834,9837,10,48,1
pdnc,qID,Q40-0,you,9929,9932,10,50,1
pdnc,qID,Q40-0,an old man who sat opposite us at dinner,9966,10006,11,50,1
pdnc,qID,Q41-0,Emerson,10011,10018,11,51,1
pdnc,qID,Q42-0,he,10026,10028,11,52,1
pdnc,qID,Q45-1,my young cousin,10223,10238,4,56,1
pdnc,qID,Q45-1,Lucy,10240,10244,4,56,1
pdnc,qID,Q45-1,her,10287,10290,4,56,1
pdnc,qID,Q46-0,You,10415,10418,6,57,1
pdnc,qID,Q49-0,He,10640,10642,11,59,1
pdnc,qID,Q49-1,he,10721,10723,11,59,1
pdnc,qID,Q49-1,He,10803,10805,11,59,1
pdnc,qID,Q49-1,he,10858,10860,11,59,1
pdnc,qID,Q49-1,He,10868,10870,11,59,1
pdnc,qID,Q49-1,he,10881,10883,11,59,1
pdnc,qID,Q49-1,he,10904,10906,11,59,1
pdnc,qID,Q49-1,He,10936,10938,11,59,1
pdnc,qID,Q50-0,he,11165,11167,11,60,1
pdnc,qID,Q51-0,he,11235,11237,11,61,1
pdnc,qID,Q51-0,him,11275,11278,11,61,1
pdnc,qID,Q51-0,his,11377,11380,11,61,1
pdnc,qID,Q51-0,he,11437,11439,11,61,1
pdnc,qID,Q51-0,he,11456,11458,11,61,1
pdnc,qID,Q51-0,He,11498,11500,11,61,1
pdnc,qID,Q51-0,he,11555,11557,11,61,1
pdnc,qID,Q51-0,he,11579,11581,11,61,1
pdnc,qID,Q51-0,his,11596,11599,11,61,1
pdnc,qID,Q51-0,himself,11612,11619,11,61,1
pdnc,qID,Q51-0,him,11648,11651,11,61,1
pdnc,qID,Q51-0,our depressing Signora,11655,11677,52,61,1
pdnc,qID,Q52-1,he,11773,11775,11,62,1
pdnc,qID,Q53-0,he,11895,11897,11,64,1
pdnc,qID,Q53-0,his son,11913,11920,2,64,1
pdnc,qID,Q54-0,George,11962,11968,2,65,1
pdnc,qID,Q54-0,he,11974,11976,2,65,1
pdnc,qID,Q54-0,He,12004,12006,2,65,1
pdnc,qID,Q54-0,he,12042,12044,2,65,1
pdnc,qID,Q54-0,he,12068,12070,2,65,1
pdnc,qID,Q54-0,he,12134,12136,2,65,1
pdnc,qID,Q55-0,you,12170,12173,10,66,1
pdnc,qID,Q55-1,you,12211,12214,10,66,1
pdnc,qID,Q55-1,You,12259,12262,10,66,1
pdnc,qID,Q58-1,you,12642,12645,4,70,1
pdnc,qID,Q58-1,Lucy,12652,12656,4,70,1
pdnc,qID,Q58-1,He,12658,12660,10,70,1
pdnc,qID,Q58-1,him,12725,12728,10,70,1
pdnc,qID,Q58-1,you,12738,12741,4,70,1
pdnc,qID,Q58-1,him,12753,12756,10,70,1
pdnc,qID,Q59-0,He,12805,12807,10,71,1
pdnc,qID,Q59-1,He,12857,12859,10,71,1
pdnc,qID,Q59-1,him,12909,12912,10,71,1
pdnc,qID,Q60-0,Lucia,12941,12946,4,72,1
pdnc,qID,Q61-0,Mr. Beebe,13024,13033,10,73,1
pdnc,qID,Q62-0,Funny girl,13071,13081,4,74,1
pdnc,qID,Q62-0,you,13087,13090,4,74,1
pdnc,qID,Q62-0,Mr. Beebe,13152,13161,10,74,1
pdnc,qID,Q63-0,Freddy,13197,13203,1,75,1
pdnc,qID,Q66-0,you,13744,13747,4,78,1
pdnc,qID,Q67-0,Charlotte,13905,13914,6,79,1
pdnc,qID,Q68-0,Signora Bertolini,14834,14851,52,81,1
pdnc,qID,Q71-0,Mr. Emerson,14991,15002,11,83,1
pdnc,qID,Q72-0,he,15068,15070,11,84,1
pdnc,qID,Q73-0,he,15110,15112,11,85,1
pdnc,qID,Q74-0,Mr. Beebe,15141,15150,10,86,1
pdnc,qID,Q75-0,Mr. Emerson,15530,15541,11,89,1
pdnc,qID,Q75-0,he,15562,15564,11,89,1
pdnc,qID,Q78-0,Miss Bartlett,16006,16019,6,93,1
pdnc,qID,Q78-1,Mr. Emerson,16078,16089,11,93,1
pdnc,qID,Q78-1,him,16169,16172,11,93,1
pdnc,qID,Q78-1,He,16198,16200,11,93,1
pdnc,qID,Q78-1,you,16225,16228,6,93,1
pdnc,qID,Q78-1,He,16230,16232,11,93,1
pdnc,qID,Q79-0,Charlotte,16261,16270,6,94,1
pdnc,qID,Q79-1,The old man,16328,16339,11,94,1
pdnc,qID,Q79-1,he,16368,16370,11,94,1
pdnc,qID,Q81-0,dearest Lucy,16610,16622,4,97,1
pdnc,qID,Q81-0,yours,16659,16664,4,97,1
pdnc,qID,Q81-0,you,16703,16706,4,97,1
pdnc,qID,Q81-0,you,16716,16719,4,97,1
pdnc,qID,Q81-0,you,16785,16788,4,97,1
pdnc,qID,Q81-0,you,16861,16864,4,97,1
pdnc,qID,Q81-0,Mr. Beebe,16871,16880,10,97,1
pdnc,qID,Q81-0,Mr. Emerson,16894,16905,11,97,1
pdnc,qID,Q81-0,his,16920,16923,11,97,1
pdnc,qID,Q81-0,him,16953,16956,11,97,1
pdnc,qID,Q81-0,him,16990,16993,11,97,1
pdnc,qID,Q82-0,Lucy,17226,17230,4,99,1
pdnc,qID,Q82-0,you,17305,17308,4,99,1
pdnc,qID,Q83-0,Mr. Emerson,17389,17400,11,101,1
pdnc,qID,Q83-0,his son,17425,17432,2,101,1
pdnc,qID,Q84-0,My father,17548,17557,11,103,1
pdnc,qID,Q84-1,his,17576,17579,11,103,1
pdnc,qID,Q84-1,you,17589,17592,6,103,1
pdnc,qID,Q84-1,him,17606,17609,11,103,1
pdnc,qID,Q84-1,you,17647,17650,6,103,1
pdnc,qID,Q84-1,him,17680,17683,11,103,1
pdnc,qID,Q84-1,he,17695,17697,11,103,1
pdnc,qID,Q85-0,Poor young man,17912,17926,2,105,1
pdnc,qID,Q86-0,he,17985,17987,2,106,1
pdnc,qID,Q86-0,his father,17996,18006,11,106,1
pdnc,qID,Q86-0,he,18034,18036,2,106,1
pdnc,qID,Q88-0,Lucy,18928,18932,4,109,1
pdnc,qID,Q89-0,you,18983,18986,6,110,1
pdnc,qID,Q90-0,dear,19030,19034,4,111,1
pdnc,qID,Q91-0,you,19081,19084,6,112,1
pdnc,qID,Q92-0,dear,19093,19097,4,113,1
pdnc,qID,Q93-1,you,19614,19617,4,115,1
pdnc,qID,Q93-1,the young man,19659,19672,2,115,1
pdnc,qID,Q94-0,you,19748,19751,4,117,1
pdnc,qID,Q94-0,you,19795,19798,4,117,1
pdnc,qID,Q94-0,his father,19832,19842,11,117,1
pdnc,qID,Q94-0,him,19851,19854,2,117,1
pdnc,qID,Q94-0,Mr. Beebe,19942,19951,10,117,1
pdnc,qID,Q97-0,you,24273,24276,6,128,2
pdnc,qID,Q97-0,Miss Honeychurch,24321,24337,4,128,2
pdnc,qID,Q97-0,Contessa Baroncelli,24406,24425,45,128,2
pdnc,qID,Q97-0,she,24455,24458,45,128,2
pdnc,qID,Q97-0,she,24499,24502,45,128,2
pdnc,qID,Q98-0,you,24942,24945,4,130,2
pdnc,qID,Q98-0,Miss Honeychurch,24972,24988,4,130,2
pdnc,qID,Q98-0,you,24997,25000,4,130,2
pdnc,qID,Q99-0,Miss Lucy,25156,25165,4,132,2
pdnc,qID,Q99-0,you,25199,25202,4,132,2
pdnc,qID,Q100-0,you,26193,26196,4,135,2
pdnc,qID,Q105-0,Miss Lucy,26889,26898,4,139,2
pdnc,qID,Q105-0,you,26900,26903,4,139,2
pdnc,qID,Q105-0,you,27037,27040,4,139,2
pdnc,qID,Q106-1,We,27091,27093,4,140,2
pdnc,qID,Q106-1,My father,27126,27135,13,140,2
pdnc,qID,Q106-1,Mr. Gladstone,27153,27166,50,140,2
pdnc,qID,Q106-1,he,27174,27176,50,140,2
pdnc,qID,Q107-0,you,27233,27236,4,141,2
pdnc,qID,Q108-0,my father,27286,27295,13,142,2
pdnc,qID,Q108-0,he,27317,27319,13,142,2
pdnc,qID,Q108-0,Freddy,27450,27456,1,142,2
pdnc,qID,Q108-0,mother,27488,27494,17,142,2
pdnc,qID,Q111-0,you,27795,27798,4,146,2
pdnc,qID,Q111-0,Sir Harry Otway,27804,27819,21,146,2
pdnc,qID,Q113-0,Mrs. Butterworth,27882,27898,15,148,2
pdnc,qID,Q114-0,she,27927,27930,15,149,2
pdnc,qID,Q118-0,My dear Miss Lucy,28853,28870,4,155,2
pdnc,qID,Q119-0,you,29236,29239,4,157,2
pdnc,qID,Q119-0,you,29312,29315,4,157,2
pdnc,qID,Q121-0,We,30838,30840,4,161,2
pdnc,qID,Q121-0,us,30897,30899,4,161,2
pdnc,qID,Q123-0,you,31178,31181,8,163,2
pdnc,qID,Q125-1,you,34789,34792,60,169,2
pdnc,qID,Q126-0,him,35003,35006,60,171,2
pdnc,qID,Q126-1,you,35104,35107,4,171,2
pdnc,qID,Q127-0,You,35540,35543,4,173,2
pdnc,qID,Q127-1,You,35584,35587,4,173,2
pdnc,qID,Q129-0,she,35867,35870,46,176,2
pdnc,qID,Q130-1,you,36223,36226,4,178,2
pdnc,qID,Q130-1,you,36243,36246,4,178,2
pdnc,qID,Q130-1,you,36269,36272,4,178,2
pdnc,qID,Q131-1,Miss Lavish,36363,36374,8,179,2
pdnc,qID,Q131-1,she,36445,36448,8,179,2
pdnc,qID,Q132-0,you,36543,36546,4,180,2
pdnc,qID,Q133-0,you,36588,36591,4,181,2
pdnc,qID,Q133-0,yourself,36600,36608,4,181,2
pdnc,qID,Q134-0,Miss Lavish,36677,36688,8,182,2
pdnc,qID,Q135-1,you,36771,36774,4,183,2
pdnc,qID,Q136-0,you,36960,36963,4,185,2
pdnc,qID,Q136-1,you,36996,36999,4,185,2
pdnc,qID,Q138-0,My dear,37365,37372,4,187,2
pdnc,qID,Q138-1,you,37414,37417,4,187,2
pdnc,qID,Q138-1,you ,37437,37441,4,187,2
pdnc,qID,Q138-1,You,37470,37473,4,187,2
pdnc,qID,Q138-1,you ,37507,37511,4,187,2
pdnc,qID,Q138-1,you,37595,37598,4,187,2
pdnc,qID,Q138-1,you,37620,37623,4,187,2
pdnc,qID,Q144-0,You,40053,40056,2,198,2
pdnc,qID,Q144-1,You,40094,40097,2,198,2
pdnc,qID,Q148-0,George,40971,40977,2,205,2
pdnc,qID,Q148-0,that clergyman,40992,41006,49,205,2
pdnc,qID,Q148-0,the Brixton curate,41010,41028,49,205,2
pdnc,qID,Q149-0,he,41095,41097,49,206,2
pdnc,qID,Q150-0,him,41150,41153,49,207,2
pdnc,qID,Q150-0,him,41165,41168,49,207,2
pdnc,qID,Q150-0,Mr. Eager,41189,41198,49,207,2
pdnc,qID,Q150-0,he,41208,41210,49,207,2
pdnc,qID,Q150-0,he,41315,41317,49,207,2
pdnc,qID,Q151-0,He,41337,41339,49,208,2
pdnc,qID,Q152-0,My father,41729,41738,11,210,2
pdnc,qID,Q152-1,He,41794,41796,11,210,2
pdnc,qID,Q154-0,he,41921,41923,11,212,2
pdnc,qID,Q154-0,he,41950,41952,11,212,2
pdnc,qID,Q154-0,him,41979,41982,11,212,2
pdnc,qID,Q157-0,you,42871,42874,11,216,2
pdnc,qID,Q160-0,yours,43206,43211,4,219,2
pdnc,qID,Q160-1,you,43242,43245,4,219,2
pdnc,qID,Q161-1,you,43311,43314,11,220,2
pdnc,qID,Q162-0,he,43990,43992,2,222,2
pdnc,qID,Q164-0,my baby,44258,44265,2,224,2
pdnc,qID,Q164-0,he,44321,44323,2,224,2
pdnc,qID,Q165-1,He,44405,44407,2,226,2
pdnc,qID,Q167-0,he,44454,44456,2,228,2
pdnc,qID,Q167-0,he,44473,44475,2,228,2
pdnc,qID,Q167-0,him,44522,44525,2,228,2
pdnc,qID,Q167-0,he,44541,44543,2,228,2
pdnc,qID,Q167-0,he,44706,44708,2,228,2
pdnc,qID,Q168-0,we,44987,44989,4,230,2
pdnc,qID,Q168-0,him,45001,45004,2,230,2
pdnc,qID,Q168-1,He,45018,45020,2,230,2
pdnc,qID,Q168-1,his,45035,45038,2,230,2
pdnc,qID,Q168-1,himself,45148,45155,2,230,2
pdnc,qID,Q168-1,you,45189,45192,4,230,2
pdnc,qID,Q169-0,you,45296,45299,4,232,2
pdnc,qID,Q169-0,my boy,45321,45327,2,232,2
pdnc,qID,Q169-0,you,45344,45347,4,232,2
pdnc,qID,Q169-0,him,45373,45376,2,232,2
pdnc,qID,Q169-0,You,45378,45381,4,232,2
pdnc,qID,Q169-0,his,45393,45396,2,232,2
pdnc,qID,Q169-0,you,45409,45412,4,232,2
pdnc,qID,Q169-0,yourself,45417,45425,4,232,2
pdnc,qID,Q169-0,you,45439,45442,4,232,2
pdnc,qID,Q169-0,You,45457,45460,4,232,2
pdnc,qID,Q169-0,He,45476,45478,2,232,2
pdnc,qID,Q169-0,you,45507,45510,4,232,2
pdnc,qID,Q169-0,You ,45526,45530,4,232,2
pdnc,qID,Q169-0,yourself,45574,45582,4,232,2
pdnc,qID,Q169-0,You,45587,45590,4,232,2
pdnc,qID,Q169-0,yourself,45656,45664,4,232,2
pdnc,qID,Q169-0,you,45714,45717,4,232,2
pdnc,qID,Q169-0,George,45820,45826,2,232,2
pdnc,qID,Q169-0,you,45827,45830,4,232,2
pdnc,qID,Q169-0,yourself,45855,45863,4,232,2
pdnc,qID,Q169-0,you,45893,45896,4,232,2
pdnc,qID,Q170-0,him,45994,45997,2,234,2
pdnc,qID,Q176-0,George ,46457,46464,2,242,2
pdnc,qID,Q176-0,him,46511,46514,2,242,2
pdnc,qID,Q177-0,my boy,46837,46843,2,244,2
pdnc,qID,Q177-0,us,46855,46857,11,244,2
pdnc,qID,Q177-0,him,46864,46867,2,244,2
pdnc,qID,Q177-0,you,46952,46955,4,244,2
pdnc,qID,Q178-1,You,47174,47177,11,246,2
pdnc,qID,Q179-0,your son,47249,47257,2,246,2
pdnc,qID,Q179-0,he,47280,47282,2,246,2
pdnc,qID,Q179-0,my brother,47423,47433,1,246,2
pdnc,qID,Q179-0,him,47455,47458,2,246,2
pdnc,qID,Q179-0,you,47460,47463,11,246,2
pdnc,qID,Q180-0,Miss Bartlett,48029,48042,6,248,2
pdnc,qID,Q183-0,Miss Alans,48222,48232,7,251,2
pdnc,qID,Q184-0,Poor girl,48269,48278,4,252,2
pdnc,qID,Q184-1,Poor girl,48304,48313,4,252,2
pdnc,qID,Q185-0,you,48499,48502,11,254,2
pdnc,qID,Q185-0,you,48688,48691,11,254,2
pdnc,qID,Q185-0,my cousin,48753,48762,6,254,2
pdnc,qID,Q186-0,she,52270,52273,4,261,3
pdnc,qID,Q187-0,her,52361,52364,4,262,3
pdnc,qID,Q189-0,She,52553,52556,4,264,3
pdnc,qID,Q189-0,She,52576,52579,4,264,3
pdnc,qID,Q189-0,Miss Bartlett,52584,52597,6,264,3
pdnc,qID,Q189-0,your,52625,52629,10,264,3
pdnc,qID,Q190-1,she,52684,52687,4,265,3
pdnc,qID,Q191-0,Miss Honeychurch,53215,53231,4,267,3
pdnc,qID,Q191-0,she,53254,53257,4,267,3
pdnc,qID,Q191-0,her,53310,53313,4,267,3
pdnc,qID,Q194-0,you,53658,53661,10,271,3
pdnc,qID,Q198-0,Charlotte,54414,54423,6,276,3
pdnc,qID,Q199-0,Miss Lavish,54847,54858,8,278,3
pdnc,qID,Q199-0,She,54887,54890,8,278,3
pdnc,qID,Q200-0,Miss Lavish,54945,54956,8,279,3
pdnc,qID,Q201-1,Miss Lavish ,55310,55322,8,280,3
pdnc,qID,Q202-0,They,55344,55348,8,281,3
pdnc,qID,Q204-1,you,55465,55468,4,283,3
pdnc,qID,Q204-1,Miss Catharine Alan,55487,55506,7,283,3
pdnc,qID,Q205-0,herself,55603,55610,7,284,3
pdnc,qID,Q205-0,We,55612,55614,4,284,3
pdnc,qID,Q205-0,Charlotte,55725,55734,6,284,3
pdnc,qID,Q205-0,Miss Lavish,55836,55847,8,284,3
pdnc,qID,Q207-0,Miss Honeychurch,57137,57153,4,288,3
pdnc,qID,Q207-0,you,57155,57158,4,288,3
pdnc,qID,Q207-0,Mr. Beebe,57183,57192,10,288,3
pdnc,qID,Q207-0,my sister,57249,57258,9,288,3
pdnc,qID,Q208-0,Miss Honeychurch,57509,57525,4,290,3
pdnc,qID,Q210-0,you,57954,57957,7,291,3
pdnc,qID,Q210-0,Miss Alan,57959,57968,7,291,3
pdnc,qID,Q211-0,Lavish,59208,59214,8,294,3
pdnc,qID,Q211-1,Lavish,59253,59259,8,294,3
pdnc,qID,Q211-1,she,59272,59275,8,294,3
pdnc,qID,Q212-0,Mr. Beebe,59299,59308,10,295,3
pdnc,qID,Q212-1,her,59393,59396,8,295,3
pdnc,qID,Q212-1,She,59451,59454,8,295,3
pdnc,qID,Q212-1,her,59497,59500,8,295,3
pdnc,qID,Q214-0,she,59863,59866,8,297,3
pdnc,qID,Q214-0,she,59959,59962,8,297,3
pdnc,qID,Q214-0,She,59986,59989,8,297,3
pdnc,qID,Q214-1,you,60035,60038,4,297,3
pdnc,qID,Q214-1,she,60155,60158,8,297,3
pdnc,qID,Q214-1,she,60180,60183,8,297,3
pdnc,qID,Q214-1,she,60319,60322,8,297,3
pdnc,qID,Q214-1,She,60349,60352,8,297,3
pdnc,qID,Q214-1,Teresa,60358,60364,9,297,3
pdnc,qID,Q214-1,Miss Pole,60369,60378,48,297,3
pdnc,qID,Q214-1,she,60398,60401,8,297,3
pdnc,qID,Q214-1,she,60510,60513,8,297,3
pdnc,qID,Q214-1,she,60535,60538,8,297,3
pdnc,qID,Q214-1,she,60558,60561,8,297,3
pdnc,qID,Q214-1,she,60601,60604,8,297,3
pdnc,qID,Q215-0,she,61147,61150,8,299,3
pdnc,qID,Q215-0,she,61204,61207,8,299,3
pdnc,qID,Q216-0,Miss Honeychurch,61407,61423,4,301,3
pdnc,qID,Q216-0,you,61428,61431,4,301,3
pdnc,qID,Q216-0,Miss Pole,61450,61459,48,301,3
pdnc,qID,Q216-0,That old Mr. Emerson,61515,61535,11,301,3
pdnc,qID,Q217-0,He,61738,61740,11,303,3
pdnc,qID,Q217-0,Miss Pole,61748,61757,48,303,3
pdnc,qID,Q217-0,her,61761,61764,48,303,3
pdnc,qID,Q217-0,he,61782,61784,11,303,3
pdnc,qID,Q217-0,he,61800,61802,11,303,3
pdnc,qID,Q217-0,Teresa,61891,61897,9,303,3
pdnc,qID,Q217-0,Miss Lavish,61959,61970,8,303,3
pdnc,qID,Q217-0,his,61999,62002,11,303,3
pdnc,qID,Q217-0,she,62027,62030,8,303,3
pdnc,qID,Q217-0,She,62094,62097,8,303,3
pdnc,qID,Q217-1,she,62163,62166,8,303,3
pdnc,qID,Q217-1,she,62196,62199,8,303,3
pdnc,qID,Q217-1,Teresa,62291,62297,9,303,3
pdnc,qID,Q217-1,she,62369,62372,9,303,3
pdnc,qID,Q217-2,Miss Lavish,62506,62517,8,303,3
pdnc,qID,Q217-4,her,62811,62814,8,303,3
pdnc,qID,Q217-4,she,62893,62896,8,303,3
pdnc,qID,Q217-4,Mr. Emerson,62949,62960,11,303,3
pdnc,qID,Q217-4,his,62996,62999,11,303,3
pdnc,qID,Q217-5,The woman,63074,63083,8,303,3
pdnc,qID,Q217-5,you,63113,63116,4,303,3
pdnc,qID,Q217-5,Miss Lavish,63258,63269,8,303,3
pdnc,qID,Q217-6,she,63447,63450,8,303,3
pdnc,qID,Q217-6,she,63529,63532,8,303,3
pdnc,qID,Q219-0,Miss Lavish,63730,63741,8,305,3
pdnc,qID,Q219-0,Miss Pole,63748,63757,48,305,3
pdnc,qID,Q220-0,She,63815,63818,8,305,3
pdnc,qID,Q220-0,she,63852,63855,8,305,3
pdnc,qID,Q222-0,Miss Lavish,64007,64018,8,307,3
pdnc,qID,Q222-0,Mr. Emerson,64048,64059,11,307,3
pdnc,qID,Q223-0,Mr. Beebe,64096,64105,10,308,3
pdnc,qID,Q223-0,old Mr. Emerson,64107,64122,11,308,3
pdnc,qID,Q223-0,he,64127,64129,11,308,3
pdnc,qID,Q224-0,he,64293,64295,11,310,3
pdnc,qID,Q224-0,Miss Alan,64337,64346,7,310,3
pdnc,qID,Q224-0,you,64356,64359,7,310,3
pdnc,qID,Q224-0,he,64370,64372,11,310,3
pdnc,qID,Q225-0,you,64529,64532,7,312,3
pdnc,qID,Q225-0,him,64552,64555,11,312,3
pdnc,qID,Q225-0,Miss Alan,64565,64574,7,312,3
pdnc,qID,Q226-0,Mr. Eager,64769,64778,49,313,3
pdnc,qID,Q226-0,Miss Honeychurch,64814,64830,4,313,3
pdnc,qID,Q227-0,you,66093,66096,4,316,3
pdnc,qID,Q228-0,Charlotte,66174,66183,6,317,3
