paraID,startByte,endByte,chapID
1,0,8,-1
2,12,36,1
3,38,272,1
4,274,977,1
5,979,1063,1
6,1065,1238,1
7,1240,1344,1
8,1346,1680,1
9,1682,1709,1
10,1711,1770,1
11,1772,1801,1
12,1803,2154,1
13,2156,2187,1
14,2189,2938,1
15,2940,3015,1
16,3017,3083,1
17,3085,3183,1
18,3185,3403,1
19,3405,3459,1
20,3461,3514,1
21,3516,3594,1
22,3596,3771,1
23,3773,3863,1
24,3865,4437,1
25,4439,4867,1
26,4869,4976,1
27,4978,5034,1
28,5036,5120,1
29,5122,5571,1
30,5573,5613,1
31,5615,5807,1
32,5809,6026,1
33,6028,6274,1
34,6276,6473,1
35,6475,6622,1
36,6624,6773,1
37,6775,6851,1
38,6853,6985,1
39,6987,7033,1
40,7035,7080,1
41,7082,7554,1
42,7556,7685,1
43,7687,7772,1
44,7774,8383,1
45,8385,8744,1
46,8746,8900,1
47,8902,9456,1
48,9458,9897,1
49,9899,9923,1
50,9925,10008,1
51,10010,10020,1
52,10022,10048,1
53,10050,10091,1
54,10093,10119,1
55,10121,10169,1
56,10171,10412,1
57,10414,10573,1
58,10575,10637,1
59,10639,11116,1
60,11118,11224,1
61,11226,11725,1
62,11727,11792,1
63,11794,11877,1
64,11879,11945,1
65,11947,12163,1
66,12165,12310,1
67,12312,12364,1
68,12366,12438,1
69,12440,12561,1
70,12563,12802,1
71,12804,12930,1
72,12932,12949,1
73,12951,13068,1
74,13070,13163,1
75,13165,13205,1
76,13207,13360,1
77,13362,13392,1
78,13394,13792,1
79,13794,13928,1
80,13930,14791,1
81,14793,14867,1
82,14869,14932,1
83,14934,15057,1
84,15059,15095,1
85,15097,15138,1
86,15140,15257,1
87,15259,15368,1
88,15370,15517,1
89,15519,15708,1
90,15710,15803,1
91,15805,15910,1
92,15912,16003,1
93,16005,16254,1
94,16256,16379,1
95,16381,16406,1
96,16408,16516,1
97,16518,17006,1
98,17008,17213,1
99,17215,17340,1
100,17342,17386,1
101,17388,17442,1
102,17444,17545,1
103,17547,17709,1
104,17711,17909,1
