COREF,matches,pdncID
107,"[22, 22, 22, 22]",22
105,"[48, 48, 48, 48, 48, 48]",48
321,[],-1
322,[],-1
323,[],-1
324,[],-1
325,[],-1
326,[],-1
327,[],-1
328,[],-1
329,[],-1
330,[],-1
2,[],-1
331,[],-1
332,[],-1
333,[],-1
334,[],-1
335,[],-1
336,[],-1
337,[],-1
338,[],-1
339,[],-1
340,[],-1
341,[],-1
342,[],-1
343,[],-1
344,[],-1
3,[],-1
4,[],-1
345,[],-1
346,[],-1
347,[],-1
348,[],-1
349,[],-1
350,[],-1
106,[58],58
351,[],-1
352,[],-1
353,[],-1
354,[],-1
108,[41],41
109,"[63, 59, 59]",-1
355,[],-1
5,[],-1
357,[],-1
358,[],-1
360,[],-1
361,[],-1
362,[],-1
363,[],-1
364,[],-1
365,[],-1
110,[20],20
2009,[],-1
2010,[],-1
366,[],-1
367,[],-1
111,[],-1
369,[],-1
370,[],-1
371,[],-1
372,[],-1
373,[],-1
374,[],-1
375,[],-1
377,[],-1
378,[],-1
379,[],-1
2011,[],-1
112,[],-1
2012,[],-1
2013,[],-1
2014,[],-1
380,[],-1
381,[],-1
382,[],-1
113,"[22, 20, 20, 20]",-1
384,[],-1
385,[],-1
386,[],-1
387,[],-1
388,[],-1
389,[],-1
390,[],-1
391,[],-1
392,[],-1
393,[],-1
394,[],-1
395,[],-1
2015,[],-1
397,[],-1
398,[],-1
399,[],-1
2016,[90],90
400,[],-1
6,[],-1
2017,[],-1
2018,[],-1
2019,[],-1
7,[],-1
2020,[],-1
8,[],-1
401,[],-1
402,[],-1
403,[],-1
404,[],-1
405,[],-1
406,[],-1
408,[],-1
409,[],-1
2021,[],-1
114,"[43, 43]",43
2022,[],-1
2023,[],-1
2024,[],-1
9,[],-1
2025,[],-1
2029,[],-1
2030,[],-1
2031,[],-1
2032,[],-1
2033,[],-1
2034,[],-1
2035,[],-1
10,[],-1
2036,[],-1
2037,[],-1
2038,[],-1
2039,[],-1
115,[108],108
2040,[],-1
2041,[],-1
2042,[],-1
2043,[],-1
2044,[],-1
2045,[],-1
2047,[],-1
2048,[],-1
2049,[],-1
2051,[],-1
2052,[],-1
2053,[],-1
2054,[],-1
11,[],-1
2058,[],-1
2059,[],-1
2061,[],-1
2063,[],-1
12,[],-1
13,[],-1
14,[],-1
2064,[],-1
2065,[],-1
2066,[],-1
2068,[],-1
2069,[],-1
412,[],-1
413,[],-1
15,[],-1
414,[],-1
2070,[],-1
2072,[],-1
2073,[],-1
2074,[],-1
2075,[],-1
2077,[],-1
2080,[],-1
417,[],-1
416,[],-1
418,[],-1
419,[],-1
420,[],-1
421,[],-1
422,[],-1
423,[],-1
16,[],-1
424,[],-1
426,[],-1
427,[],-1
428,[],-1
429,[],-1
430,[],-1
431,[],-1
432,[],-1
433,[],-1
434,[],-1
436,"[60, 60]",60
437,[56],56
438,[],-1
441,[],-1
2082,[],-1
2083,[],-1
2084,[],-1
2086,[],-1
2089,[],-1
2090,[],-1
2092,[],-1
2093,[],-1
443,[],-1
2094,[],-1
2095,[],-1
444,[],-1
446,[],-1
447,[],-1
449,[],-1
450,[],-1
451,[],-1
452,[],-1
453,[],-1
454,[],-1
455,[],-1
456,[],-1
457,[],-1
2096,[],-1
2097,[],-1
2098,[],-1
458,[],-1
2099,[],-1
460,[52],52
2100,[],-1
2101,[],-1
2104,[],-1
2105,[],-1
2106,[],-1
2107,[],-1
2109,[],-1
2110,[],-1
2111,[],-1
2112,[],-1
2113,[],-1
2114,[],-1
461,[],-1
462,[],-1
463,[],-1
464,[],-1
466,[],-1
2115,[],-1
2116,[],-1
2118,[],-1
2119,[],-1
2122,[],-1
2123,[],-1
2124,[],-1
2125,[],-1
2127,[],-1
2128,[],-1
2130,[],-1
2131,[],-1
2132,[],-1
2133,[],-1
2134,[],-1
2136,[],-1
2139,[],-1
2140,[],-1
18,[],-1
2142,[],-1
468,[],-1
469,[],-1
472,[],-1
473,[],-1
474,[],-1
2147,[],-1
2149,[],-1
2150,[],-1
2151,[],-1
2152,[],-1
2154,[],-1
2155,[],-1
475,[],-1
2156,[],-1
478,[],-1
480,[],-1
19,[],-1
482,[],-1
483,[],-1
484,[],-1
20,[],-1
486,[],-1
487,[],-1
488,[],-1
490,[],-1
2157,[],-1
2158,[],-1
2159,[],-1
2160,[],-1
2161,[],-1
2163,[],-1
2164,[],-1
2165,[],-1
2166,[],-1
116,[100],100
117,[],-1
2168,[],-1
2169,[],-1
22,[],-1
2170,[],-1
2172,[],-1
2173,[],-1
2175,[],-1
491,[],-1
492,[],-1
493,[],-1
494,[],-1
495,[],-1
496,[],-1
497,[],-1
498,[],-1
499,[],-1
500,[],-1
501,[],-1
502,[],-1
503,[],-1
504,[],-1
506,[],-1
507,[],-1
118,[39],39
2176,[],-1
23,[],-1
2177,[],-1
119,[30],30
2180,[],-1
24,[],-1
2181,[],-1
2182,[],-1
2183,[],-1
2184,[],-1
2188,[],-1
120,"[8, 8]",8
121,"[14, 14]",14
122,[16],16
2189,[],-1
2190,[],-1
2192,[],-1
2193,[],-1
2194,[],-1
2196,[],-1
2197,[],-1
2200,[],-1
25,[],-1
2202,[],-1
508,[],-1
509,[],-1
510,[],-1
513,[],-1
514,[],-1
515,[],-1
518,[],-1
2204,[],-1
2206,[],-1
519,[],-1
521,[],-1
522,[],-1
26,[],-1
523,[],-1
525,[],-1
528,[],-1
531,[],-1
532,[],-1
2208,[],-1
2209,[],-1
2210,[],-1
2212,[],-1
535,[],-1
536,[],-1
537,[],-1
2220,[],-1
2222,[],-1
2224,[],-1
123,[],-1
124,"[2, 107, 2]",-1
540,[],-1
125,"[67, 67]",67
2227,[],-1
2229,[],-1
2231,[],-1
2232,[110],110
541,[],-1
2236,[],-1
2237,[],-1
126,[102],102
2240,[],-1
2242,[],-1
542,[],-1
544,[],-1
545,[],-1
546,[],-1
549,[],-1
550,[],-1
551,[],-1
552,[],-1
2244,[],-1
2245,[],-1
2247,[],-1
553,[],-1
2249,[],-1
554,[],-1
555,[],-1
556,[],-1
557,[],-1
558,[],-1
559,[],-1
2250,[],-1
2251,[],-1
2252,[],-1
2253,[],-1
2256,[],-1
2257,[],-1
2259,[],-1
2261,[],-1
2262,[],-1
560,[],-1
561,[],-1
562,[],-1
563,[],-1
565,[],-1
566,[],-1
571,[],-1
572,[],-1
573,[],-1
574,[],-1
577,[],-1
578,[],-1
579,[],-1
580,[],-1
581,[],-1
582,[],-1
583,[],-1
585,[],-1
2264,[],-1
2269,[],-1
2274,[],-1
586,[],-1
587,[],-1
588,[],-1
2277,[],-1
2278,[],-1
2279,[],-1
27,[],-1
2280,[],-1
590,[],-1
591,[],-1
2282,[],-1
2285,[],-1
2286,[],-1
127,[98],98
2289,[],-1
2290,[],-1
2294,[],-1
2295,[],-1
128,[],-1
592,[],-1
2297,[],-1
593,[],-1
594,[],-1
595,[],-1
29,[],-1
2301,[],-1
2304,[],-1
2305,[],-1
2307,[],-1
2308,[],-1
2309,[],-1
2310,[],-1
2313,[],-1
2314,[],-1
2315,[],-1
31,[],-1
2316,[],-1
129,[112],112
2317,[],-1
32,[],-1
2318,[],-1
130,[97],97
2319,[],-1
2320,[],-1
131,[],-1
2323,[],-1
2325,[],-1
2326,[],-1
2327,[],-1
2328,[],-1
132,[86],86
2329,[],-1
2330,[],-1
2331,[],-1
2333,[],-1
2334,[],-1
2335,[],-1
2337,[],-1
2338,[],-1
2339,[],-1
2340,[],-1
2341,[],-1
2342,[],-1
2343,[],-1
2346,[],-1
133,[],-1
2349,[],-1
2350,[],-1
2351,[],-1
2352,[],-1
2354,[],-1
2355,[],-1
33,[],-1
2356,[],-1
2357,[],-1
2358,[],-1
2359,[],-1
134,[82],82
2360,[],-1
2361,[],-1
2362,[],-1
135,[84],84
2363,[],-1
2366,[],-1
2367,[],-1
136,[105],105
2369,[],-1
2370,[],-1
2371,[],-1
2372,[],-1
2373,[],-1
2374,[],-1
2375,[],-1
2376,[],-1
2378,[],-1
598,[],-1
2382,[],-1
2383,[],-1
2384,[],-1
2385,[],-1
137,[],-1
34,[],-1
35,[],-1
36,[],-1
37,[],-1
138,[],-1
2387,[],-1
38,[],-1
2388,[],-1
2389,[],-1
2391,[],-1
2394,[],-1
2395,[],-1
605,[],-1
606,[],-1
607,[],-1
608,[],-1
609,[],-1
2397,[],-1
2398,[],-1
2399,[],-1
2401,[],-1
2402,[],-1
2403,[],-1
2404,[],-1
2405,[],-1
2407,[],-1
2408,[],-1
139,[106],106
2409,[],-1
2412,[],-1
611,[],-1
612,[],-1
39,[],-1
2414,[],-1
2416,[],-1
2417,[],-1
2419,[],-1
2422,[],-1
140,"[13, 15, 109, 13]",-1
2423,[],-1
2424,[],-1
141,[99],99
613,[],-1
2426,[],-1
142,"[41, 41, 41]",41
2431,[],-1
2432,[],-1
143,[],-1
615,[],-1
616,[],-1
2433,[],-1
2434,[],-1
617,[],-1
618,[],-1
619,[],-1
2435,[],-1
620,[],-1
622,[],-1
2437,[],-1
623,[],-1
2438,[],-1
2439,[],-1
2442,[],-1
624,[],-1
144,[],-1
2443,[],-1
2444,[],-1
626,[],-1
627,[],-1
628,[],-1
2446,[],-1
631,[],-1
2448,[],-1
2450,[],-1
2451,[],-1
2452,[],-1
632,[],-1
634,[],-1
2454,[],-1
2457,[],-1
2459,[],-1
636,[],-1
2462,[],-1
2463,[],-1
2464,[],-1
2465,[],-1
145,[],-1
2469,[],-1
2470,[],-1
2471,[],-1
2472,[],-1
2473,[],-1
2474,[],-1
2477,[],-1
2478,[],-1
2479,[],-1
0,[],-1
637,[],-1
638,[],-1
639,[],-1
2480,[],-1
2481,[],-1
2482,[],-1
640,[],-1
2484,[],-1
2485,[],-1
641,[],-1
2486,[],-1
2488,[],-1
2491,[],-1
645,[],-1
2492,[],-1
2493,[],-1
2494,[],-1
647,[],-1
2496,[],-1
2497,[],-1
2499,[],-1
2502,[91],91
2503,[],-1
2504,[],-1
2505,[],-1
2507,[],-1
2508,[],-1
2509,[],-1
2510,[],-1
2511,[],-1
2514,[],-1
649,[],-1
651,[],-1
652,[],-1
653,[],-1
654,[],-1
656,[],-1
657,[],-1
659,[],-1
661,[],-1
662,[],-1
2516,[],-1
2517,[],-1
2518,[],-1
2519,[],-1
2520,[],-1
2522,[],-1
2523,[],-1
2524,[],-1
2526,[],-1
2527,[],-1
2528,[],-1
2530,[],-1
664,[],-1
40,[],-1
665,[],-1
2531,[],-1
2532,[],-1
2533,[],-1
2534,[],-1
146,[],-1
2535,[],-1
2536,[],-1
2537,[],-1
2539,[],-1
2542,[],-1
2543,[],-1
2545,[],-1
2546,[],-1
147,[],-1
2547,[],-1
2548,[],-1
2550,[],-1
2552,[],-1
148,[],-1
2553,[],-1
149,[],-1
2555,[],-1
2557,[],-1
2558,[],-1
2561,[],-1
2564,[],-1
2565,[],-1
2566,[],-1
2567,[],-1
2569,[],-1
2571,[],-1
2572,[],-1
2574,[],-1
2575,[],-1
666,[],-1
668,[],-1
670,[],-1
671,[],-1
673,[],-1
674,[],-1
675,[],-1
676,[],-1
677,[],-1
679,[],-1
680,[],-1
682,[],-1
683,[],-1
685,[],-1
2576,[],-1
686,[],-1
2579,[],-1
688,[],-1
2580,[],-1
690,[],-1
2582,[],-1
2583,[],-1
691,[],-1
2586,[],-1
2587,[],-1
2588,[],-1
150,[],-1
2592,[],-1
2595,[],-1
2596,[],-1
151,[],-1
695,[],-1
697,[],-1
698,[],-1
699,[],-1
2597,[],-1
701,[],-1
702,[],-1
2602,[],-1
2603,[],-1
2604,[],-1
2605,[],-1
2606,[],-1
2608,[],-1
2611,[],-1
2612,[],-1
703,[],-1
2613,[],-1
2614,[],-1
706,[],-1
707,[],-1
709,[],-1
712,[],-1
717,[],-1
718,[],-1
2617,[],-1
2619,[],-1
722,[],-1
723,[],-1
727,[],-1
729,[],-1
2622,[],-1
2624,[],-1
