qID,menText,start_byte,end_byte,matches,pdncID
Q0-0,Marilla,3839,3846,[20],20
Q0-0,he,3853,3855,[22],22
Q0-1,He,3910,3912,[22],22
Q0-1,he,3964,3966,[22],22
Q0-1,he,3986,3988,[22],22
Q0-1,he,4014,4016,[22],22
Q0-1,he,4070,4072,[22],22
Q0-1,him,4185,4188,[22],22
Q0-1,Matthew Cuthbert,4310,4326,[22],22
Q1-1,Matthew,5217,5224,[22],22
Q1-1,Marilla,5229,5236,[20],20
Q1-1,themselves,5285,5295,"[20, 22]",-1
Q2-0,Rachel,7504,7510,[48],48
Q2-1,you,7581,7584,[48],48
Q3-1,you,8340,8343,[20],20
Q3-1,Matthew,8373,8380,[22],22
Q3-1,he,8417,8419,[22],22
Q4-1,Matthew,8719,8726,[22],22
Q4-1,We,8749,8751,"[20, 22]",-1
Q5-0,you,9154,9157,[20],20
Q5-0,Marilla,9170,9177,[20],20
Q7-0, your,9751,9756,[20],20
Q8-0,we,9887,9889,"[20, 22]",-1
Q9-0,Mrs. Alexander Spencer,9972,9994,[43],43
Q9-0,she,10036,10039,[43],43
Q9-0,she,10045,10048,[43],43
Q9-0,Her,10127,10130,[43],43
Q9-0,Mrs. Spencer,10154,10166,[43],43
Q9-0,Matthew,10211,10218,[22],22
Q9-0,We,10268,10270,"[20, 22]",-1
Q9-0,we,10279,10281,"[20, 22]",-1
Q9-0,Matthew,10295,10302,[22],22
Q9-0,you,10327,10330,[48],48
Q9-0,he,10337,10339,[22],22
Q9-0,he,10353,10355,[22],22
Q9-0,he,10373,10375,[22],22
Q9-0,His,10386,10389,[22],22
Q9-0,him,10405,10408,[22],22
Q9-0,you,10426,10429,[48],48
Q9-0,Matthew,10706,10713,[22],22
Q9-3,we,11047,11049,"[20, 22]",-1
Q9-3,Mrs. Spencer,11065,11077,[43],43
Q9-3,us,11086,11088,"[20, 22]",-1
Q9-3,she,11102,11105,[43],43
Q9-3,her,11123,11126,[43],43
Q9-3,We,11140,11142,"[20, 22]",-1
Q9-3,she,11159,11162,[43],43
Q9-3,we,11177,11179,"[20, 22]",-1
Q9-3,her,11185,11188,[43],43
Q9-3,Richard Spencer,11197,11212,[108],108
Q9-3,us,11241,11243,"[20, 22]",-1
Q9-3,We,11288,11290,"[20, 22]",-1
Q9-3,We,11424,11426,"[20, 22]",-1
Q9-3,We,11471,11473,"[20, 22]",-1
Q9-3,Mrs. Alexander Spencer,11494,11516,[43],43
Q9-3,Matthew,11627,11634,[22],22
Q9-3,Mrs. Spencer,11669,11681,[43],43
Q9-3,she,11717,11720,[43],43
Q10-0,Marilla,11925,11932,[20],20
Q10-0,you,11949,11952,[20],20
Q10-0,you,11972,11975,[20],20
Q10-0,You,12037,12040,[20],20
Q10-0,you,12057,12060,[20],20
Q10-0,You,12073,12076,[20],20
Q10-0,your,12110,12114,[20],20
Q10-0,you,12134,12137,[20],20
Q10-0,Marilla,12459,12466,[20],20
Q10-0,you,12618,12621,[20],20
Q10-0,you,12663,12666,[20],20
Q10-0,Marilla,12678,12685,[20],20
Q11-0,you,12898,12901,[48],48
Q11-0,Rachel,12907,12913,[48],48
Q11-0,Matthew,12948,12955,[22],22
Q11-0,Matthew,13027,13034,[22],22
Q11-0,his,13040,13043,[22],22
Q11-0,he,13071,13073,[22],22
Q11-0,we,13381,13383,"[20, 22]",-1
Q12-1,you,13617,13620,[20],20
Q13-0,we,13854,13856,"[20, 22]",-1
Q13-1,Mrs. Alexander Spencer,14058,14080,[43],43
Q13-1,she,14107,14110,[43],43
Q13-1,she,14167,14170,[43],43
Q13-1,her,14184,14187,[43],43
Q14-1,Matthew,14897,14904,[22],22
Q14-1,Marilla,14909,14916,[20],20
Q14-1,they,14956,14960,"[20, 22]",-1
Q14-1,Matthew,15179,15186,[22],22
Q14-1,Marilla,15191,15198,[20],20
Q14-1,they,15246,15250,"[20, 22]",-1
Q14-1,them,15316,15320,"[20, 22]",-1
Q15-1,a passenger,17949,17960,[2],2
Q15-1,you,17977,17980,[22],22
Q15-1,a little girl,17982,17995,[2],2
Q15-1,She,17997,18000,[2],2
Q15-1,her,18046,18049,[2],2
Q15-1,she,18091,18094,[2],2
Q15-1,she,18120,18123,[2],2
Q15-2,she,18191,18194,[2],2
Q15-2,She,18201,18204,[2],2
Q16-1,Mrs. Alexander Spencer,18327,18349,[43],43
Q17-1,Mrs. Spencer,18468,18480,[43],43
Q17-1,that girl,18505,18514,[2],2
Q17-1,her,18524,18527,[2],2
Q17-1,you,18549,18552,[22],22
Q17-1,your sister,18557,18568,[20],20
Q17-1,her,18583,18586,[2],2
Q17-1,you,18618,18621,[22],22
Q17-1,her,18641,18644,[2],2
Q19-0,you,18859,18862,[22],22
Q19-0,the girl,18881,18889,[2],2
Q19-1,she,18940,18943,[2],2
Q19-1,she,18967,18970,[2],2
Q19-1,her,18989,18992,[2],2
Q19-1,you,19055,19058,[22],22
Q20-0,you,20739,20742,[22],22
