source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID
pdnc,qID,Q3-1,you,7050,7053,15,20,1
pdnc,qID,Q3-1,you,7105,7108,15,20,1
pdnc,qID,Q3-1,Frances,7113,7120,9,20,1
pdnc,qID,Q4-0,Frances,7218,7225,9,21,1
pdnc,qID,Q7-0,You,7328,7331,15,24,1
pdnc,qID,Q7-0,Frances,7343,7350,9,24,1
pdnc,qID,Q7-0,you,7376,7379,15,24,1
pdnc,qID,Q7-0,she,7392,7395,9,24,1
pdnc,qID,Q12-0,you,7630,7633,23,29,1
pdnc,qID,Q13-0,Jake,7682,7686,15,30,1
pdnc,qID,Q14-0,You,7730,7733,23,31,1
pdnc,qID,Q14-0,your,7748,7752,23,31,1
pdnc,qID,Q16-0,You,7835,7838,15,32,1
pdnc,qID,Q16-0,you,7857,7860,15,32,1
pdnc,qID,Q16-0,Jake,7862,7866,15,32,1
pdnc,qID,Q18-0,you,7937,7940,15,34,1
pdnc,qID,Q19-0,Robert,10634,10640,23,39,2
pdnc,qID,Q19-1,you,10656,10659,23,39,2
pdnc,qID,Q20-0,you,10693,10696,15,40,2
pdnc,qID,Q20-0,Jake,10726,10730,15,40,2
pdnc,qID,Q23-0,You,10815,10818,23,43,2
pdnc,qID,Q23-0,you,10851,10854,23,43,2
pdnc,qID,Q26-0,you,11045,11048,23,47,2
pdnc,qID,Q28-0,your,11091,11095,23,49,2
pdnc,qID,Q29-0,Jake,11149,11153,15,50,2
pdnc,qID,Q29-0,you,11193,11196,15,50,2
pdnc,qID,Q31-0,You,11240,11243,15,52,2
pdnc,qID,Q34-1,You,11526,11529,23,55,2
pdnc,qID,Q34-1,you,11546,11549,23,55,2
pdnc,qID,Q34-1,You,11556,11559,23,55,2
pdnc,qID,Q40-0,you,12041,12044,23,62,2
pdnc,qID,Q42-0,you,12151,12154,23,64,2
pdnc,qID,Q44-0,you,12207,12210,23,66,2
pdnc,qID,Q47-0,you,12455,12458,15,70,2
pdnc,qID,Q51-0,Jake,13095,13099,15,73,2
pdnc,qID,Q51-1,you,13139,13142,15,73,2
pdnc,qID,Q51-1,your,13173,13177,15,73,2
pdnc,qID,Q51-1,you,13199,13202,15,73,2
pdnc,qID,Q51-1,you,13237,13240,15,73,2
pdnc,qID,Q51-1,you,13249,13252,15,73,2
pdnc,qID,Q51-1,you,13283,13286,15,73,2
pdnc,qID,Q53-0,you,13346,13349,15,75,2
pdnc,qID,Q54-0,Robert,13425,13431,23,76,2
pdnc,qID,Q57-0,You,13524,13527,15,79,2
pdnc,qID,Q60-0,Robert,13664,13670,23,82,2
pdnc,qID,Q60-0,You,13747,13750,23,82,2
pdnc,qID,Q61-0,you,13849,13852,15,83,2
pdnc,qID,Q62-0,you,13911,13914,23,84,2
pdnc,qID,Q62-0,you,13934,13937,23,84,2
pdnc,qID,Q62-0,you,14008,14011,23,84,2
pdnc,qID,Q62-0,your,14025,14029,23,84,2
pdnc,qID,Q64-0,you,14177,14180,23,86,2
pdnc,qID,Q69-0,you,14749,14752,15,92,2
pdnc,qID,Q71-0,you,14820,14823,15,94,2
pdnc,qID,Q78-0,you,15728,15731,23,101,2
pdnc,qID,Q82-0,you,16799,16802,10,108,3
pdnc,qID,Q88-0,you,17011,17014,10,114,3
pdnc,qID,Q89-0,You,17033,17036,15,115,3
pdnc,qID,Q90-0,you,17071,17074,10,116,3
pdnc,qID,Q92-0,you,17107,17110,10,118,3
pdnc,qID,Q94-0,You,17157,17160,10,120,3
pdnc,qID,Q96-1,you,17425,17428,10,123,3
pdnc,qID,Q101-0,You,18364,18367,15,130,3
pdnc,qID,Q104-0,You,18533,18536,15,134,3
pdnc,qID,Q104-0,you,18565,18568,15,134,3
pdnc,qID,Q105-0,You,18581,18584,10,135,3
pdnc,qID,Q107-0,you,18694,18697,10,137,3
pdnc,qID,Q108-0,you,18728,18731,15,138,3
pdnc,qID,Q112-0,You,18796,18799,15,142,3
pdnc,qID,Q116-1,you,19063,19066,10,146,3
pdnc,qID,Q116-1,you,19105,19108,10,146,3
pdnc,qID,Q118-0,you,19553,19556,10,149,3
pdnc,qID,Q119-0,you,19584,19587,15,150,3
pdnc,qID,Q120-0,You,19719,19722,15,151,3
pdnc,qID,Q120-1,you,19767,19770,15,151,3
pdnc,qID,Q120-1,you,19819,19822,15,151,3
pdnc,qID,Q123-0,Barnes,20119,20125,15,154,3
pdnc,qID,Q123-0,Barnes,20134,20140,15,154,3
pdnc,qID,Q123-0,Jacob Barnes,20142,20154,15,154,3
pdnc,qID,Q125-0,You,20333,20336,15,157,3
pdnc,qID,Q125-0,you,20368,20371,15,157,3
pdnc,qID,Q127-0,you,20433,20436,15,159,3
pdnc,qID,Q128-0,You,20488,20491,15,160,3
pdnc,qID,Q128-0,Jake,20503,20507,15,160,3
pdnc,qID,Q129-0,he,20610,20612,15,161,3
pdnc,qID,Q129-1,Barnes,20674,20680,15,161,3
pdnc,qID,Q131-0,your friend,20705,20716,10,163,3
pdnc,qID,Q133-0,your,20879,20883,15,165,3
pdnc,qID,Q141-0,my fianc e,21446,21456,10,175,3
pdnc,qID,Q141-0,Mademoiselle Georgette Leblanc,21458,21488,10,175,3
pdnc,qID,Q142-0,you,21574,21577,10,176,3
pdnc,qID,Q144-0,you,21685,21688,10,178,3
pdnc,qID,Q146-0,Mr. Barnes,21806,21816,15,180,3
pdnc,qID,Q146-0,you,21828,21831,10,180,3
pdnc,qID,Q146-0,he,21874,21876,15,180,3
pdnc,qID,Q147-0,He,21998,22000,15,181,3
pdnc,qID,Q150-0,you,22122,22125,13,184,3
pdnc,qID,Q150-0,Henry,22137,22142,13,184,3
pdnc,qID,Q150-1,Mr. Barnes,22197,22207,15,184,3
