source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID
exp,exp_name,robert cohn,Robert Cohn,803,814,23,10,1,M_0
exp,exp_name,cohn,Cohn,959,963,23,10,1,M_1
exp,exp_name,cohn,Cohn,1560,1564,23,10,1,M_2
exp,exp_name,cohn,Cohn,1698,1702,23,10,1,M_3
exp,exp_name,robert cohn,Robert Cohn,2152,2163,23,11,1,M_4
exp,exp_name,cohn,Cohn,2482,2486,23,11,1,M_5
exp,exp_name,robert cohn,Robert Cohn,2535,2546,23,12,1,M_6
exp,exp_name,robert cohn,Robert Cohn,3734,3745,23,13,1,M_7
exp,exp_name,cohn,Cohn,4038,4042,23,13,1,M_8
exp,exp_name,cohn,Cohn,4513,4517,23,14,1,M_9
exp,exp_name,cohn,Cohn,4696,4700,23,14,1,M_10
exp,exp_name,cohn,Cohn,4848,4852,23,14,1,M_11
exp,exp_name,robert cohn,Robert Cohn,5021,5032,23,14,1,M_12
exp,exp_name,braddocks,Braddocks,5050,5059,13,14,1,M_13
exp,exp_name,braddocks,Braddocks,5072,5081,13,14,1,M_14
booknlp,COREF,200,Frances,5168,5175,9,15,1,M_15
exp,exp_name,robert cohn,Robert Cohn,5541,5552,23,15,1,M_16
exp,exp_name,cohn,Cohn,6183,6187,23,16,1,M_17
booknlp,COREF,200,Frances,6710,6717,9,18,1,M_18
booknlp,COREF,200,her,6734,6737,9,18,1,M_19
booknlp,COREF,200,her,6755,6758,9,18,1,M_20
exp,exp_name,cohn,Cohn,6863,6867,23,20,1,M_21
exp,exp_name,cohn,Cohn,6941,6945,23,20,1,M_22
pdnc,qID,Q3-1,you,7050,7053,15,20,1,M_23
pdnc,qID,Q3-1,you,7105,7108,15,20,1,M_24
pdnc,qID,Q3-1,Frances,7113,7120,9,20,1,M_25
pdnc,qID,Q4-0,Frances,7218,7225,9,21,1,M_26
pdnc,qID,Q7-0,You,7328,7331,15,24,1,M_27
pdnc,qID,Q7-0,Frances,7343,7350,9,24,1,M_28
pdnc,qID,Q7-0,you,7376,7379,15,24,1,M_29
pdnc,qID,Q7-0,she,7392,7395,9,24,1,M_30
pdnc,qID,Q12-0,you,7630,7633,23,29,1,M_31
pdnc,qID,Q13-0,Jake,7682,7686,15,30,1,M_32
pdnc,qID,Q14-0,You,7730,7733,23,31,1,M_33
pdnc,qID,Q14-0,your,7748,7752,23,31,1,M_34
pdnc,qID,Q16-0,You,7835,7838,15,32,1,M_35
pdnc,qID,Q16-0,you,7857,7860,15,32,1,M_36
pdnc,qID,Q16-0,Jake,7862,7866,15,32,1,M_37
pdnc,qID,Q18-0,you,7937,7940,15,34,1,M_38
exp,exp_name,robert cohn,Robert Cohn,8171,8182,23,36,2,M_39
booknlp,COREF,200,Frances,8332,8339,9,36,2,M_40
booknlp,COREF,200,Frances,8857,8864,9,36,2,M_41
booknlp,COREF,200,Frances,8990,8997,9,37,2,M_42
exp,exp_name,cohn,Cohn,9774,9778,23,38,2,M_43
exp,exp_name,cohn,Cohn,10287,10291,23,38,2,M_44
pdnc,qID,Q19-0,Robert,10634,10640,23,39,2,M_45
pdnc,qID,Q19-1,you,10656,10659,23,39,2,M_46
pdnc,qID,Q20-0,you,10693,10696,15,40,2,M_47
pdnc,qID,Q20-0,Jake,10726,10730,15,40,2,M_48
pdnc,qID,Q23-0,You,10815,10818,23,43,2,M_49
pdnc,qID,Q23-0,you,10851,10854,23,43,2,M_50
pdnc,qID,Q26-0,you,11045,11048,23,47,2,M_51
pdnc,qID,Q28-0,your,11091,11095,23,49,2,M_52
pdnc,qID,Q29-0,Jake,11149,11153,15,50,2,M_53
pdnc,qID,Q29-0,you,11193,11196,15,50,2,M_54
pdnc,qID,Q31-0,You,11240,11243,15,52,2,M_55
exp,exp_name,cohn,Cohn,11430,11434,23,54,2,M_56
pdnc,qID,Q34-1,You,11526,11529,23,55,2,M_57
pdnc,qID,Q34-1,you,11546,11549,23,55,2,M_58
pdnc,qID,Q34-1,You,11556,11559,23,55,2,M_59
pdnc,qID,Q40-0,you,12041,12044,23,62,2,M_60
pdnc,qID,Q42-0,you,12151,12154,23,64,2,M_61
pdnc,qID,Q44-0,you,12207,12210,23,66,2,M_62
pdnc,qID,Q47-0,you,12455,12458,15,70,2,M_63
exp,exp_name,cohn,Cohn,12962,12966,23,71,2,M_64
pdnc,qID,Q51-0,Jake,13095,13099,15,73,2,M_65
pdnc,qID,Q51-1,you,13139,13142,15,73,2,M_66
pdnc,qID,Q51-1,your,13173,13177,15,73,2,M_67
pdnc,qID,Q51-1,you,13199,13202,15,73,2,M_68
pdnc,qID,Q51-1,you,13237,13240,15,73,2,M_69
pdnc,qID,Q51-1,you,13249,13252,15,73,2,M_70
pdnc,qID,Q51-1,you,13283,13286,15,73,2,M_71
pdnc,qID,Q53-0,you,13346,13349,15,75,2,M_72
pdnc,qID,Q54-0,Robert,13425,13431,23,76,2,M_73
pdnc,qID,Q57-0,You,13524,13527,15,79,2,M_74
pdnc,qID,Q60-0,Robert,13664,13670,23,82,2,M_75
pdnc,qID,Q60-0,You,13747,13750,23,82,2,M_76
booknlp,COREF,202,yourself,13771,13779,15,82,2,M_77
pdnc,qID,Q61-0,you,13849,13852,15,83,2,M_78
pdnc,qID,Q62-0,you,13911,13914,23,84,2,M_79
pdnc,qID,Q62-0,you,13934,13937,23,84,2,M_80
pdnc,qID,Q62-0,you,14008,14011,23,84,2,M_81
pdnc,qID,Q62-0,your,14025,14029,23,84,2,M_82
booknlp,COREF,202,yourself,14144,14152,15,86,2,M_83
pdnc,qID,Q64-0,you,14177,14180,23,86,2,M_84
pdnc,qID,Q69-0,you,14749,14752,15,92,2,M_85
pdnc,qID,Q71-0,you,14820,14823,15,94,2,M_86
exp,exp_name,robert cohn,Robert Cohn,15202,15213,23,96,2,M_87
pdnc,qID,Q78-0,you,15728,15731,23,101,2,M_88
exp,exp_name,the waiter,The waiter,16761,16771,37,107,3,M_89
pdnc,qID,Q82-0,you,16799,16802,10,108,3,M_90
pdnc,qID,Q88-0,you,17011,17014,10,114,3,M_91
pdnc,qID,Q89-0,You,17033,17036,15,115,3,M_92
pdnc,qID,Q90-0,you,17071,17074,10,116,3,M_93
pdnc,qID,Q92-0,you,17107,17110,10,118,3,M_94
pdnc,qID,Q94-0,You,17157,17160,10,120,3,M_95
pdnc,qID,Q96-1,you,17425,17428,10,123,3,M_96
exp,exp_name,the driver,the driver,17650,17660,46,124,3,M_97
pdnc,qID,Q101-0,You,18364,18367,15,130,3,M_98
pdnc,qID,Q104-0,You,18533,18536,15,134,3,M_99
pdnc,qID,Q104-0,you,18565,18568,15,134,3,M_100
pdnc,qID,Q105-0,You,18581,18584,10,135,3,M_101
pdnc,qID,Q107-0,you,18694,18697,10,137,3,M_102
exp,exp_name,georgette,Georgette,18709,18718,10,138,3,M_103
pdnc,qID,Q108-0,you,18728,18731,15,138,3,M_104
exp,exp_name,jacob,Jacob,18743,18748,15,139,3,M_105
pdnc,qID,Q112-0,You,18796,18799,15,142,3,M_106
exp,exp_name,georgette,Georgette,18952,18961,10,145,3,M_107
pdnc,qID,Q116-1,you,19063,19066,10,146,3,M_108
pdnc,qID,Q116-1,you,19105,19108,10,146,3,M_109
booknlp,COREF,205,her,19148,19151,10,147,3,M_110
exp,exp_name,georgette,Georgette,19417,19426,10,147,3,M_111
booknlp,COREF,205,she,19485,19488,10,148,3,M_112
pdnc,qID,Q118-0,you,19553,19556,10,149,3,M_113
pdnc,qID,Q119-0,you,19584,19587,15,150,3,M_114
exp,exp_name,georgette,Georgette,19630,19639,10,151,3,M_115
booknlp,COREF,205,She,19653,19656,10,151,3,M_116
booknlp,COREF,205,her,19679,19682,10,151,3,M_117
pdnc,qID,Q120-0,You,19719,19722,15,151,3,M_118
booknlp,COREF,205,she,19743,19746,10,151,3,M_119
pdnc,qID,Q120-1,you,19767,19770,15,151,3,M_120
pdnc,qID,Q120-1,you,19819,19822,15,151,3,M_121
pdnc,qID,Q123-0,Barnes,20119,20125,15,154,3,M_122
pdnc,qID,Q123-0,Barnes,20134,20140,15,154,3,M_123
pdnc,qID,Q123-0,Jacob Barnes,20142,20154,15,154,3,M_124
exp,exp_name,braddocks,Braddocks,20224,20233,13,156,3,M_125
exp,exp_name,cohn,Cohn,20263,20267,23,156,3,M_126
exp,exp_name,frances clyne,Frances Clyne,20269,20282,9,156,3,M_127
exp,exp_name,mrs. braddocks,Mrs. Braddocks,20284,20298,21,156,3,M_128
pdnc,qID,Q125-0,You,20333,20336,15,157,3,M_129
pdnc,qID,Q125-0,you,20368,20371,15,157,3,M_130
exp,exp_name,braddocks,Braddocks,20374,20383,13,157,3,M_131
pdnc,qID,Q127-0,you,20433,20436,15,159,3,M_132
