COREF,matches,pdncID
195,[],-1
196,[],-1
3289,[],-1
3290,[],-1
337,[],-1
3291,[],-1
3292,[],-1
3293,[],-1
197,"[23, 23, 23, 14]",-1
3294,[],-1
3295,[],-1
3296,[],-1
3298,[],-1
338,[],-1
1,[],-1
0,[],-1
339,[],-1
340,[],-1
341,[],-1
198,[],-1
342,[],-1
343,[],-1
344,[],-1
345,[],-1
346,[],-1
347,[],-1
349,[],-1
350,[],-1
351,[],-1
352,[],-1
353,[],-1
354,[],-1
2,[],-1
356,[],-1
357,[],-1
358,[],-1
359,[],-1
360,[],-1
363,[],-1
364,[],-1
365,[],-1
366,[],-1
367,[],-1
369,[],-1
371,[],-1
372,[],-1
373,[],-1
3,[],-1
4,[],-1
375,[],-1
5,[],-1
6,[],-1
7,[],-1
376,[],-1
377,[],-1
378,[],-1
379,[],-1
380,[],-1
8,[],-1
381,[],-1
9,[],-1
382,[],-1
199,"[21, 13]",-1
383,[],-1
384,[],-1
385,[],-1
200,[9],9
386,[],-1
387,[],-1
388,[],-1
10,[],-1
389,[],-1
390,[],-1
391,[],-1
392,[],-1
393,[],-1
11,[],-1
394,[],-1
12,[],-1
13,[],-1
14,[],-1
3299,[],-1
3300,[],-1
3302,[],-1
396,[],-1
3303,[],-1
15,[],-1
16,[],-1
201,[],-1
3304,[],-1
3305,[],-1
3306,[],-1
17,[],-1
3308,[],-1
3309,[],-1
3310,[],-1
3311,[],-1
3312,[],-1
397,[],-1
3313,[],-1
202,"[15, 15]",15
398,[],-1
399,[],-1
401,[],-1
402,[],-1
403,[],-1
404,[],-1
407,[],-1
408,[],-1
409,[],-1
410,[],-1
203,[],-1
18,[],-1
411,[],-1
412,[],-1
414,[],-1
19,[],-1
415,[],-1
416,[],-1
417,[],-1
22,[],-1
3314,[],-1
21,[],-1
418,[],-1
3315,[],-1
3316,[],-1
3317,[],-1
3318,[],-1
23,[],-1
3320,[],-1
3321,[],-1
3322,[],-1
3323,[],-1
3325,[],-1
3326,[],-1
419,[],-1
24,[],-1
3327,[],-1
3328,[],-1
420,[],-1
